,tt,CO2_outdoor,PM2.5_outdoor,PM10_outdoor,CO2_classroom,PM2.5_classroom,PM10_classroom,CO2_classroom_change,PM2.5_classroom_change,PM10_classroom_change
36,2019-10-28 19:29:36,-0.6347131450128775,-0.43334832581406707,-0.6335553694985482,-0.3943539471205263,-0.48122308355619803,-0.4419358732397331,0.0003760243207920663,-0.3013977621430579,-0.0306835099053098
37,2019-10-28 19:30:36,-0.8670893888797427,-0.4552921657171054,-0.6620991109866291,-0.3943539471205263,-0.4924907771107584,-0.4457779025703242,0.0003760243207920663,-0.2000819574351791,-0.018650062177699683
38,2019-10-28 19:31:36,-1.1160639358799558,-0.4753885936359435,-0.6672701166245204,-0.3943539471205263,-0.46309265660716975,-0.4383857132023775,0.0003760243207920663,0.5164034898667366,0.03544332211261228
39,2019-10-28 19:32:36,-0.9334826014131334,-0.4690353877584639,-0.6549987081800066,-0.3982455321739561,-0.4672080735363158,-0.4333473725844608,-0.10320491907007615,-0.0740669682882927,0.02410941021242721
40,2019-10-28 19:33:36,-0.6513114481462244,-0.4703718177225903,-0.631117998533378,-0.400191324700671,-0.48034836554069027,-0.42935726843540795,-0.05141444737464204,-0.23307501484731952,0.019062093646945458
41,2019-10-28 19:34:36,-0.6513114481462244,-0.4745678991687065,-0.6580232691281951,-0.400191324700671,-0.5062422562582991,-0.4373989059337221,0.0003760243207920663,-0.4577789360744842,-0.038871407745322224
42,2019-10-28 19:35:36,-0.8670893888797427,-0.49351785208250015,-0.6676841419557786,-0.3982455321739561,-0.5354940417521292,-0.4464616471783591,0.05216649601622617,-0.5169412274599104,-0.043788078751318155
43,2019-10-28 19:36:36,-0.6679097512795733,-0.5107827867323625,-0.6534468437638992,-0.400191324700671,-0.48818438906908357,-0.43113436326021504,-0.05141444737464204,0.8319843393515205,0.07365124118576169
44,2019-10-28 19:37:36,-0.6513114481462244,-0.5259640136191894,-0.6880510823995395,-0.4021371172273859,-0.47758019222142406,-0.4097818956367232,-0.05141444737464204,0.18527590496405424,0.10266283392211507
45,2019-10-28 19:38:36,-0.6015165387461825,-0.523580200788188,-0.6667848933304464,-0.40408290975410077,-0.47603063364924203,-0.4541917508756159,-0.05141444737464204,0.02574346462765926,-0.2139863873434073
46,2019-10-28 19:39:36,-0.45213181054605495,-0.5368201010485192,-0.6581410790544552,-0.40408290975410077,-0.4784654169423382,-0.4427519861331153,0.0003760243207920663,-0.044456112822468634,0.0549326213736506
47,2019-10-28 19:40:36,-0.784097873213005,-0.5478238531150278,-0.6693225645464896,-0.40408290975410077,-0.4919419604845375,-0.4505047452059592,0.0003760243207920663,-0.23899938496173298,-0.03748044215158874
48,2019-10-28 19:41:36,-0.6513114481462244,-0.5663996092095528,-0.724728249239533,-0.4060287022808157,-0.48984327869560024,-0.4321403156644456,-0.05141444737464204,0.03541839190240091,0.0882752653176711
49,2019-10-28 19:42:36,-0.8172944794796999,-0.5618903060006433,-0.6491811245704391,-0.4060287022808157,-0.48128924187960426,-0.4685896629318302,0.0003760243207920663,0.1491544141898485,-0.17565610124127415
50,2019-10-28 19:43:36,-0.5351233262127927,-0.5505785766175931,-0.7341907917853518,-0.4060287022808157,-0.5088128613325444,-0.44556888210512496,0.0003760243207920663,-0.4864929050176612,0.11069585425398457
51,2019-10-28 19:44:36,-0.6679097512795733,-0.5469343001843433,-0.6879819372952175,-0.4118660798609604,-0.48861955628067655,-0.44642332108843313,-0.15499539076551025,0.3542250982863489,-0.004264649440573943
52,2019-10-28 19:45:36,-0.6347131450128775,-0.5293638207483283,-0.6280326971250534,-0.4118660798609604,-0.49138650758660707,-0.4435118993675312,0.0003760243207920663,-0.05030853586543908,0.013868178103822853
53,2019-10-28 19:46:36,-0.784097873213005,-0.5270042718500392,-0.6713505955280225,-0.4118660798609604,-0.5171915392348568,-0.44351861538796217,0.0003760243207920663,-0.4562133402163637,-0.0001828164948962858
54,2019-10-28 19:47:36,-0.750901266946311,-0.5277934996397651,-0.6798417254346376,-0.4118660798609604,-0.5234341247798299,-0.45492053759400786,0.0003760243207920663,-0.11154526283363334,-0.055051364438157425
55,2019-10-28 19:48:36,-0.6015165387461825,-0.5171293924184422,-0.649822316807479,-0.4138118723876753,-0.5303573304392111,-0.46323086963772375,-0.05141444737464204,-0.12353701606441987,-0.040165186840349094
56,2019-10-28 19:49:36,-0.750901266946311,-0.5354339381121703,-0.683035731738021,-0.4157576649143902,-0.5047638919221312,-0.4036305761129881,-0.05141444737464204,0.44936931538673275,0.2868282307568972
57,2019-10-28 19:50:36,-0.7343029638129621,-0.5324897004071758,-0.25575685622934335,-0.4157576649143902,-0.48922277424434885,-0.4344366931889743,0.0003760243207920663,0.2722588416441557,-0.1484836357967716
58,2019-10-28 19:51:36,-0.5517216293461397,-0.5196217820244516,0.002409830942222592,-0.4177034574411051,-0.4904057875246242,-0.45753636486900856,-0.05141444737464204,-0.02240134720846888,-0.11137667504570499
59,2019-10-28 19:52:36,-0.5351233262127927,-0.5331037246377025,-0.5167435913405756,-0.4177034574411051,-0.5112757878971796,-0.4369054843900066,0.0003760243207920663,-0.3692636953387575,0.09918835191733419
60,2019-10-28 19:53:36,-0.6679097512795733,-0.5098656948796577,-0.6255162065784096,-0.4177034574411051,-0.5263479960093753,-0.45726763450483116,0.0003760243207920663,-0.26711318200863104,-0.098195357323167
61,2019-10-28 19:54:36,-0.8338927826130487,-0.5158687670194478,-0.6053338060375912,-0.4215950424945349,-0.5263811577983146,-0.4533029437770891,-0.10320491907007615,-0.0021422701634918806,0.01893972661796171
62,2019-10-28 19:55:36,-0.8670893888797427,-0.5312922426895256,-0.5920635491038878,-0.4215950424945349,-0.5350074825740043,-0.4245346643031214,0.0003760243207920663,-0.15354404014887346,0.13837037807956068
63,2019-10-28 19:56:36,-0.7177046606796151,-0.5347162691177916,-0.599215635641998,-0.4215950424945349,-0.5142565784904649,-0.4566819258857004,0.0003760243207920663,0.3640493597913803,-0.15494132076185108
64,2019-10-28 19:57:36,-0.6513114481462244,-0.5124957009869952,-0.4957864903067998,-0.4215950424945349,-0.5196003732269758,-0.4538267038237647,0.0003760243207920663,-0.09570958981572678,0.01359757363803639
65,2019-10-28 19:58:36,-0.6845080544129203,-0.507857986953689,-0.4376183343170184,-0.4215950424945349,-0.5109670316594098,-0.44497969906475787,0.0003760243207920663,0.15055167382224177,0.042448338672448495
66,2019-10-28 19:59:36,-0.6513114481462244,-0.5461981417273276,-0.019337161737363905,-0.4235408350212498,-0.5090563529256998,-0.47213933941571473,-0.05141444737464204,0.032105991640941925,-0.13092564871411239
67,2019-10-28 20:00:36,-0.7343029638129621,-0.520848636537103,-0.4219365241326122,-0.4235408350212498,-0.5016957556425504,-0.41758637702157936,0.0003760243207920663,0.12812736536951497,0.26252505224359696
68,2019-10-28 20:01:36,-0.8006961763463529,-0.5289734888880381,-0.6231167772684576,-0.4254866275479647,-0.4855163382161145,-0.3941960717960689,-0.05141444737464204,0.2835049581063205,0.11247513466908085
69,2019-10-28 20:02:36,-0.8338927826130487,-0.5080657395548387,-0.6016469204855164,-0.4274324200746796,-0.4838776531232563,-0.4428540159155024,-0.05141444737464204,0.027313772674163083,-0.2344411702242497
70,2019-10-28 20:03:36,-0.784097873213005,-0.49479230273448616,-0.3195214184394568,-0.4274324200746796,-0.48489327232054014,-0.42728737302919895,0.0003760243207920663,-0.019452053625990676,0.07480376785409697
71,2019-10-28 20:04:36,-0.9500809045464804,-0.5047152804332504,-0.3528556622058085,-0.43132400512810937,-0.4834725230864329,-0.42331965561491597,-0.10320491907007615,0.023473990418310168,0.018954300281033065
72,2019-10-28 20:05:36,-0.8338927826130487,-0.491637478195687,-0.5586031873721957,-0.43326979765482426,-0.4911073145041988,-0.4268367549223634,-0.05141444737464204,-0.13607434876507513,-0.01708550614750089
73,2019-10-28 20:06:36,-0.8006961763463529,-0.4952435315424777,-0.6269093488060419,-0.43326979765482426,-0.5135435315346396,-0.4293493166672177,0.0003760243207920663,-0.3968586536271144,-0.012248602232280121
74,2019-10-28 20:07:36,-0.767499570079658,-0.4773816784835866,-0.2573245155802138,-0.43521559018153916,-0.5534863985894226,-0.4346078711177186,-0.05141444737464204,-0.7053059394852822,-0.02547070896447935
75,2019-10-28 20:08:36,-0.750901266946311,-0.49398271645074643,-0.26046683815210964,-0.43716138270825405,-0.5786464398572856,-0.40985279890308624,-0.05141444737464204,-0.44484934242362184,0.11904656319387107
76,2019-10-28 20:09:36,-0.6845080544129203,-0.4980357360981495,-0.23841215821123687,-0.43910717523496895,-0.549036956709028,-0.4335715443917523,-0.05141444737464204,0.5201274595576415,-0.11435754966929985
77,2019-10-28 20:10:36,-1.0330724202132182,-0.5074970965219849,-0.5371592449088274,-0.43716138270825405,-0.5330499020117307,-0.445713715324392,0.05216649601622617,0.2801157453431363,-0.05861570299276288
78,2019-10-28 20:11:36,-1.0994656327466088,-0.4954298265475798,-0.5934960337607693,-0.43716138270825405,-0.5284888459560007,-0.4429610065983145,0.0003760243207920663,0.07880262922383015,0.013103966256850372
79,2019-10-28 20:12:36,-0.9168842982797856,-0.4860008589481468,-0.5600828877744316,-0.43716138270825405,-0.5449102872549484,-0.4330629715059445,0.0003760243207920663,-0.29088513802904464,0.047509107849996124
80,2019-10-28 20:13:36,-0.767499570079658,-0.46373263888603433,-0.0735100928293214,-0.43910717523496895,-0.5417482799118112,-0.4414424875147932,-0.05141444737464204,0.054152980228583183,-0.040498311458364744
81,2019-10-28 20:14:36,-0.5351233262127927,-0.4619445784116502,0.20911065529051642,-0.44105296776168385,-0.5446800094963863,-0.4059050146374424,-0.05141444737464204,-0.053211741946878964,0.1709644186559928
82,2019-10-28 20:15:36,-0.767499570079658,-0.4298021037881327,-0.055298098324554804,-0.44105296776168385,-0.5296131047481158,-0.4259586576377504,0.0003760243207920663,0.26390374853248494,-0.09670987850620154
83,2019-10-28 20:16:36,-0.5849182356128355,-0.4614872571192896,-0.4791269156974977,-0.44299876028839874,-0.5488860967708856,-0.4439861399568959,-0.05141444737464204,-0.3411262224185089,-0.08695380277889567
84,2019-10-28 20:17:36,-0.4687301136794019,-0.44523836698034797,-0.6349287318308121,-0.44689034534182853,-0.543963046444444,-0.44928302049732277,-0.10320491907007615,0.08518055704793633,-0.02565525120692136
85,2019-10-28 20:18:36,-0.9998758139465233,-0.45268719905102156,-0.6173881186585806,-0.4488361378685434,-0.5464129983585907,-0.44403118206725284,-0.05141444737464204,-0.044723366693811134,0.02513741398446049
86,2019-10-28 20:19:36,-0.9002859951464376,-0.4465556770324478,-0.5234634907875776,-0.4488361378685434,-0.5346292194353601,-0.4251158955752982,0.0003760243207920663,0.20605880112927785,0.09092767199665772
87,2019-10-28 20:20:36,-0.6181148418795305,-0.42920438755377,-0.48105022674457704,-0.4488361378685434,-0.5410100686137529,-0.4398664255682195,0.0003760243207920663,-0.11398131098687114,-0.07117509611133273
88,2019-10-28 20:21:36,-0.5849182356128355,-0.4262873317021151,-0.6425471795161308,-0.4488361378685434,-0.5423280861004189,-0.4194659493634689,0.0003760243207920663,-0.024779967960167914,0.09807894259536387
89,2019-10-28 20:22:36,-0.7011063575462673,-0.4210082553673948,-0.6695558175739231,-0.4488361378685434,-0.5312814943323976,-0.45202374784295146,0.0003760243207920663,0.19307040089978705,-0.15691807862329885
90,2019-10-28 20:23:36,-0.8338927826130487,-0.4000896544938125,-0.6372644500736312,-0.4488361378685434,-0.5430657124846208,-0.4423797753261377,0.0003760243207920663,-0.20918253407357282,0.04628578249892959
91,2019-10-28 20:24:36,-0.9334826014131334,-0.3982194403268127,-0.6656615450114349,-0.4507819303952583,-0.5346088974840503,-0.4377215972833888,-0.05141444737464204,0.14744147624612328,0.022278906389849366
92,2019-10-28 20:25:36,-1.1160639358799558,-0.37149237532377144,-0.6563553578290044,-0.4527277229219732,-0.5270004380618292,-0.42849487768390954,-0.05141444737464204,0.13249441468833678,0.04427668662770809
93,2019-10-28 20:26:36,-0.9500809045464804,-0.38784280128966797,-0.6693544683826089,-0.4546735154486881,-0.5220852047068149,-0.4460690196692714,-0.05141444737464204,0.08504283089147446,-0.0847709440018234
94,2019-10-28 20:27:36,-0.8504910857463958,-0.4679920665478351,-0.6361820140168346,-0.4546735154486881,-0.5384538341554082,-0.4455430209491188,0.0003760243207920663,-0.2899546532201099,0.0023822344403549483
95,2019-10-28 20:28:36,-0.7177046606796151,-0.42845806937694103,-0.6271371677962863,-0.4527277229219732,-0.5294299005957926,-0.4255665136821338,0.05216649601622617,0.15743346100928657,0.09603750871436866
96,2019-10-28 20:29:36,-0.767499570079658,-0.3940145716436257,-0.45473289482234647,-0.4546735154486881,-0.5164299857425644,-0.42481234936120676,-0.05141444737464204,0.2274857346842871,0.003480864425734028
97,2019-10-28 20:30:36,-0.6845080544129203,-0.3977622083016224,-0.5217552710080818,-0.45856510050211796,-0.5121129322642136,-0.42678152237033923,-0.10320491907007615,0.07450358099756048,-0.009632155420161858
98,2019-10-28 20:31:36,-0.5351233262127927,-0.39981612872578703,-0.5398549379263302,-0.45856510050211796,-0.519092798463637,-0.44210656761500633,0.0003760243207920663,-0.12453531041353585,-0.07394141881941559
99,2019-10-28 20:32:36,-0.5185250230794448,-0.39245591663837376,-0.6200285052531364,-0.45856510050211796,-0.528332960977255,-0.4335265022813953,0.0003760243207920663,-0.16435916377092855,0.04116301057730916
100,2019-10-28 20:33:36,-0.7177046606796151,-0.386909635767121,-0.6764685649629479,-0.46051089302883286,-0.5432594581327657,-0.45856149822758996,-0.05141444737464204,-0.2645459204796235,-0.12069536841148475
101,2019-10-28 20:34:36,-0.767499570079658,-0.38965844531965754,-0.6710278137189887,-0.46051089302883286,-0.5477099959112409,-0.44592993536349324,0.0003760243207920663,-0.0799714169558738,0.060671195236055325
102,2019-10-28 20:35:36,-0.7011063575462673,-0.38141122441591185,-0.6684270352177225,-0.46051089302883286,-0.5443843996867804,-0.4269651294142277,0.0003760243207920663,0.05703523048037794,0.09116611092205593
103,2019-10-28 20:36:36,-0.6513114481462244,-0.4159770739644434,-0.6808936584293459,-0.46051089302883286,-0.5300466955190176,-0.43262702118773017,0.0003760243207920663,0.2510560626764782,-0.027412800479449696
104,2019-10-28 20:37:36,-0.7011063575462673,-0.4319894395774259,-0.691581660890779,-0.46245668555554775,-0.5236264983809733,-0.45251716938666703,-0.05141444737464204,0.11155858310820406,-0.09592264199627018
105,2019-10-28 20:38:36,-0.6679097512795733,-0.42230079377975166,-0.6906602655449916,-0.46634827060897754,-0.5266364498654438,-0.44563754669801103,-0.10320491907007615,-0.0545899229628835,0.0329752852066822
106,2019-10-28 20:39:36,-0.7177046606796151,-0.4157316450382525,-0.482686330812754,-0.46634827060897754,-0.5361577537247243,-0.4561885043419849,0.0003760243207920663,-0.16931255490466976,-0.050953923013095655
107,2019-10-28 20:40:36,-0.6679097512795733,-0.4234478936549878,-0.5463764587890148,-0.46829406313569244,-0.5287756494417455,-0.42436348637437715,-0.05141444737464204,0.12850629427453483,0.1530887429653166
108,2019-10-28 20:41:36,-0.5351233262127927,-0.4330086642312868,-0.6493931969284732,-0.46634827060897754,-0.5297188545640803,-0.4540548694245391,0.05216649601622617,-0.01817619988784628,-0.1431161298171837
109,2019-10-28 20:42:36,-0.6181148418795305,-0.4278655027424619,-0.6840906836422789,-0.46634827060897754,-0.5150078122758327,-0.4412334312308184,0.0003760243207920663,0.25763385624696833,0.06158545544837785
110,2019-10-28 20:43:36,-0.6513114481462244,-0.42282980218901683,-0.629571519851907,-0.46829406313569244,-0.5199710107414767,-0.44781622372581376,-0.05141444737464204,-0.08900391588076952,-0.03184698837962178
111,2019-10-28 20:44:36,-0.5019267199460978,-0.4098492007414533,-0.4402744675437844,-0.46829406313569244,-0.5184255096014737,-0.43774749425817056,0.0003760243207920663,0.02567197728191279,0.048331010706404914
112,2019-10-28 20:45:36,-0.7011063575462673,-0.41335536412474044,-0.4149576022462621,-0.46829406313569244,-0.5043680139613641,-0.43054066705411836,0.0003760243207920663,0.24611910673637677,0.03455079304285769
113,2019-10-28 20:46:36,-0.8172944794796999,-0.4247522376506095,-0.6595554019514869,-0.46829406313569244,-0.5119197584835193,-0.4489737253697424,0.0003760243207920663,-0.13461115680576596,-0.08890667363045725
114,2019-10-28 20:47:36,-0.8338927826130487,-0.39477749909331833,-0.5278728376217653,-0.47023985566240734,-0.5045703506676757,-0.4467010061465185,-0.05141444737464204,0.1279302196668311,0.010792790256996001
115,2019-10-28 20:48:36,-0.9500809045464804,-0.3954900575422006,-0.5697558362402132,-0.47023985566240734,-0.504015945831005,-0.4362520782849318,0.0003760243207920663,0.008209986303523509,0.05016168699836822
116,2019-10-28 20:49:36,-0.9500809045464804,-0.4058489379916648,-0.6656675345279812,-0.47023985566240734,-0.47626907628338394,-0.4345516356399767,0.0003760243207920663,0.4873103238452124,0.008037246885504392
117,2019-10-28 20:50:36,-0.8172944794796999,-0.40507444486422745,-0.6984776472939849,-0.47218564818912223,-0.47767955147298663,-0.44516330610864635,-0.05141444737464204,-0.026408967653875123,-0.051246258621450054
118,2019-10-28 20:51:36,-0.6679097512795733,-0.389691753132555,-0.6608200110861392,-0.47218564818912223,-0.5050748443048639,-0.4492446944073968,0.0003760243207920663,-0.48423193573369455,-0.019802588846034957
119,2019-10-28 20:52:36,-0.750901266946311,-0.4007991555421137,-0.6786727312032375,-0.47023985566240734,-0.4940866569464491,-0.4307733100018467,0.05216649601622617,0.1920413815499842,0.08879025890265413
120,2019-10-28 20:53:36,-1.0164741170798712,-0.3820396373984423,-0.7063118383313498,-0.47023985566240734,-0.49020029358812833,-0.4455947432611311,0.0003760243207920663,0.06691531034701023,-0.07151649925985046
121,2019-10-28 20:54:36,-0.9666792076798274,-0.387477419603461,-0.6279810616961186,-0.47023985566240734,-0.4945202977285728,-0.44834793554067964,0.0003760243207920663,-0.07767156254010758,-0.013407251563799221
122,2019-10-28 20:55:36,-1.082867329613261,-0.3873422412117201,-0.7096742756363197,-0.47218564818912223,-0.490523592219474,-0.4361264260200155,-0.05141444737464204,0.06885941369493323,0.05869676571131126
123,2019-10-28 20:56:36,-0.9666792076798274,-0.3821578438694404,-0.6575713021417185,-0.476077233242552,-0.5002757413559654,-0.4332296720877348,-0.10320491907007615,-0.17337978644867605,0.013797551890477055
124,2019-10-28 20:57:36,-0.8338927826130487,-0.37259898137890535,-0.6494022536571218,-0.4780230257692669,-0.5132987070336998,-0.4441759794677443,-0.05141444737464204,-0.23100785825473952,-0.052857553855108465
125,2019-10-28 20:58:36,-0.784097873213005,-0.38490494618734616,-0.6666670834041863,-0.476077233242552,-0.4930304808225837,-0.42284493147208024,0.05216649601622617,0.35554512400179605,0.1025596972296101
126,2019-10-28 20:59:36,-0.8338927826130487,-0.3899692457104582,-0.6870447470146671,-0.476077233242552,-0.5001640271581858,-0.45418100524292637,0.0003760243207920663,-0.12724297983222796,-0.15103540658934242
127,2019-10-28 21:00:36,-0.750901266946311,-0.3864645217602912,-0.6840239053630437,-0.476077233242552,-0.5114365022204425,-0.4376078905801457,0.0003760243207920663,-0.20016620216899125,0.07964998511613257
128,2019-10-28 21:01:36,-0.8006961763463529,-0.4085207992434508,-0.7387336951780099,-0.4780230257692669,-0.4965331232958676,-0.45850402700208875,-0.05141444737464204,0.2610226092844559,-0.10076653092160207
129,2019-10-28 21:02:36,-0.7011063575462673,-0.407531646467566,-0.6849194829943636,-0.4780230257692669,-0.5134123716691344,-0.467893489208651,0.0003760243207920663,-0.2989511786092841,-0.04536125825078994
130,2019-10-28 21:03:36,-0.7177046606796151,-0.40528994697159393,-0.7094692554509933,-0.4799688182959818,-0.5121949224009611,-0.4505306063619653,-0.05141444737464204,0.019892075967506924,0.08345276259613622
131,2019-10-28 21:04:36,-0.8172944794796999,-0.4110481536842052,-0.7500907121468912,-0.4819146108226967,-0.5210977961874997,-0.46628757231258816,-0.05141444737464204,-0.158416519560098,-0.07602114090398288
132,2019-10-28 21:05:36,-0.7011063575462673,-0.41313178891766505,-0.7320853076604168,-0.4819146108226967,-0.5268313892597122,-0.43940636921400494,0.0003760243207920663,-0.10257739367951511,0.1292840009759953
