,tt,CO2_outdoor,PM2.5_outdoor,PM10_outdoor,CO2_classroom,PM2.5_classroom,PM10_classroom,CO2_classroom_change,PM2.5_classroom_change,PM10_classroom_change
0,2019-11-11 16:57:27,0.6762596971104535,0.007972426188018342,-0.270523193730689,0.33096170183247436,1.3369827431705847,-0.030958596044132387,0.039168002462345926,-0.1268623858154536,-0.5440219233003387
1,2019-11-11 16:58:27,0.19499389023595107,-0.03050644250963324,-0.40579769926615644,0.3338215730337309,1.322819116159401,-0.21736771270424737,0.039168002462345926,-0.1268623858154536,-0.5440219233003387
2,2019-11-11 16:59:27,0.6040698260792782,-0.005052627973193291,-0.34857572620619703,0.3338215730337309,1.2239417345074761,-0.0948882547692257,-0.005674421409361244,-0.8969134594126862,0.3567914505268567
3,2019-11-11 17:00:27,0.9409558908914298,0.015593110437824666,-0.4421375364303624,0.33668144423498747,1.282360488887135,-0.18337660963855543,0.039168002462345926,0.532914069038809,-0.2584550909495406
4,2019-11-11 17:01:27,0.580006535735553,0.04965185344536486,-0.3814958201276816,0.3338215730337309,1.2274333373621902,-0.24243159656337931,-0.050516845281068416,-0.49740428835004424,-0.172618405290514
5,2019-11-11 17:02:27,0.14686730954850083,-0.033195007559623575,-0.4251523488407027,0.3281018306312178,1.2720813388947487,-0.1813150868663695,-0.0953592691527756,0.4077374308515099,0.17783836201356817
6,2019-11-11 17:03:27,0.02655085782987521,-0.09475090880823833,-0.45412463483991494,0.3281018306312178,1.35715099898137,-0.18603222774226238,-0.005674421409361244,0.7751717595286017,-0.014152659220115549
7,2019-11-11 17:04:27,-0.1900187552636509,-0.023234649061081903,-0.36108398476283704,0.3709998986500661,1.2538686378014061,-0.233760325579376,0.6669619366662463,-0.9369548816011541,-0.1395857391019364
8,2019-11-11 17:05:27,0.4356267936732023,-0.07065407497321805,-0.42951197628121573,0.40531835306514474,1.0899539387061807,-0.17543428623994864,0.5324346650511248,-1.4881050118764894,0.16970049864107742
9,2019-11-11 17:06:27,0.580006535735553,-0.08709437471107219,-0.4324085974331989,0.39387886826011853,1.0854406673452366,-0.23362594768016237,-0.1850441168961899,-0.03914030620067336,-0.17010068464149997
10,2019-11-11 17:07:27,-0.3103352069822765,0.1163913216435161,-0.425327905067764,0.3824393834550923,1.0776694093380101,-0.2609071459354299,-0.1850441168961899,-0.06875552188051956,-0.0799563383681268
