tt,CO2_outdoor,PM2.5_outdoor,PM10_outdoor,CO2_classroom,PM2.5_classroom,PM10_classroom,CO2_classroom_change,PM2.5_classroom_change,PM10_classroom_change,attend,vent
2019-12-09 17:21:58,2.172880464496639,-0.2430335910294697,0.5298655782926913,-0.3425813390797517,1.2596658649186343,0.056164705733413534,-0.014231308950974797,-0.017581430647908684,-0.7941810765067903,1.0,0.0
2019-12-09 17:22:58,2.095390708088384,-0.21290377148643444,0.4411440023885691,-0.3446073944330943,1.2574638337767858,-0.07630449083170752,-0.014231308950974797,-0.017581430647908684,-0.7941810765067903,1.0,0.0
2019-12-09 17:23:58,1.8629214388636184,-0.24069397719886634,0.5542736683529215,-0.3466334497864368,1.2474522580152672,-0.0843608644837758,-0.014231308950974797,-0.09476353808612452,-0.04808012931393015,1.0,0.0
2019-12-09 17:24:58,0.8684695649576754,-0.24720834490250634,0.7724403264946458,-0.3506855604931219,1.2370012486802613,-0.15689084020208352,-0.028180102082066574,-0.09910648136036372,-0.4347268948501053,1.0,0.0
2019-12-09 17:25:58,0.4293609453108954,-0.2569575793951904,0.7925663711713621,-0.35271161584646443,1.1870565921083327,0.10272972921946544,-0.014231308950974797,-0.4894241083945598,1.5571725777039582,1.0,0.0
2019-12-09 17:26:58,0.4551908641136472,-0.24180417990785896,0.8064043866531074,-0.3425813390797517,1.2545118912997393,0.16630612009782558,0.06946144983557588,0.6708453362725901,0.38149997517052936,1.0,0.0
2019-12-09 17:27:58,0.4810207829163989,-0.23745062764871624,0.7875494892142154,-0.33447711766638155,1.1822416249813563,-0.08143943928244562,0.05551265670448408,-0.7100691900212753,-1.4854908745767113,1.0,0.0
2019-12-09 17:28:58,0.5068507017191507,-0.27137754740171843,-0.09877717008803197,-0.332451062313039,1.2078412877701827,0.02168241115508389,0.013666277311208756,0.2571840559999541,0.6186532214632611,1.0,0.0
2019-12-09 17:29:58,0.5326806205219025,-0.24822416977778325,0.2854270122115959,-0.33042500695969645,1.032579413471463,0.02997139424542933,0.013666277311208756,-1.7279402362218084,0.049942613536643095,1.0,0.0
2019-12-09 17:30:58,0.5326806205219025,-0.24195431339318066,0.1735862173381071,-0.3365031730197241,1.0594824338029654,-0.10575092961319868,-0.04212889521315835,0.2700652016733996,-0.8136900089318726,1.0,0.0
2019-12-09 17:31:58,0.584340458127406,-0.2401452678041231,0.007775539743707675,-0.3466334497864368,0.8944384106315447,-0.23251375125065096,-0.07002648147534189,-1.6269567190128071,-0.7599600722816338,1.0,0.0
2019-12-09 17:32:58,0.7393199709439165,-0.23874205116988936,0.6399750621883334,-0.3486595051397793,0.997827161225464,-0.14308674039876426,-0.014231308950974797,1.0259773755709225,0.5365255713765563,1.0,0.0
2019-12-09 17:33:58,0.7393199709439165,-0.2322431203835241,0.04536454984522323,-0.3506855604931219,0.9856794735425816,0.11896429943555252,-0.014231308950974797,-0.11587483558732554,1.5717480550111291,1.0,0.0
2019-12-09 17:34:58,0.6489152551342854,-0.2321493090160701,0.2814481478697556,-0.3121905087796136,1.0506293495189614,0.13488846543554978,0.26474455367086075,0.6460841173823928,0.0957306365675416,1.0,0.0
2019-12-09 17:35:58,0.5585105393246542,-0.22050559215854354,0.4023905632754664,-0.3000341766595583,1.0025769716338708,-0.07830888631437849,0.08341024296666764,-0.4707226265510813,-1.2783060375697683,1.0,0.0
2019-12-09 17:36:58,0.5197656611205266,-0.230213312359962,0.007182681548390458,-0.3142165641329561,0.6898267031469562,-0.2601013574313488,-0.09792406773752543,-3.0867446900709776,-1.0899716630406753,1.0,0.0
2019-12-09 17:37:58,0.4939357423177748,-0.219829103346588,0.0586509690117431,-0.310164453426271,0.5971582645463104,-0.1599230988930834,0.02761507044230053,-0.9116653139063362,0.6010005659510149,1.0,0.0
