tt,CO2_outdoor,PM2.5_outdoor,PM10_outdoor,CO2_classroom,PM2.5_classroom,PM10_classroom,CO2_classroom_change,PM2.5_classroom_change,PM10_classroom_change,attend,vent
2019-11-11 16:57:27,0.6762596971104535,0.007972426188018342,-0.270523193730689,0.3309617018324744,1.3369827431705847,-0.030958596044132387,0.039168002462345926,-0.1268623858154536,-0.5440219233003387,1.0,0.0
2019-11-11 16:58:27,0.19499389023595107,-0.030506442509633237,-0.4057976992661565,0.3338215730337309,1.322819116159401,-0.21736771270424735,0.039168002462345926,-0.1268623858154536,-0.5440219233003387,1.0,0.0
2019-11-11 16:59:27,0.6040698260792782,-0.00505262797319329,-0.34857572620619703,0.3338215730337309,1.223941734507476,-0.0948882547692257,-0.0056744214093612435,-0.8969134594126862,0.3567914505268567,1.0,0.0
2019-11-11 17:00:27,0.9409558908914298,0.015593110437824666,-0.4421375364303624,0.3366814442349875,1.282360488887135,-0.18337660963855545,0.039168002462345926,0.5329140690388089,-0.2584550909495406,1.0,0.0
2019-11-11 17:01:27,0.5800065357355529,0.049651853445364866,-0.3814958201276816,0.3338215730337309,1.2274333373621902,-0.2424315965633793,-0.050516845281068416,-0.4974042883500442,-0.172618405290514,1.0,0.0
2019-11-11 17:02:27,0.14686730954850086,-0.033195007559623575,-0.4251523488407027,0.3281018306312178,1.2720813388947487,-0.1813150868663695,-0.0953592691527756,0.4077374308515099,0.17783836201356815,1.0,0.0
2019-11-11 17:03:27,0.02655085782987521,-0.09475090880823832,-0.4541246348399149,0.3281018306312178,1.35715099898137,-0.1860322277422624,-0.0056744214093612435,0.7751717595286017,-0.014152659220115547,1.0,0.0
2019-11-11 17:04:27,-0.1900187552636509,-0.023234649061081903,-0.36108398476283693,0.3709998986500661,1.253868637801406,-0.233760325579376,0.6669619366662463,-0.936954881601154,-0.1395857391019364,1.0,0.0
2019-11-11 17:05:27,0.4356267936732023,-0.07065407497321805,-0.4295119762812157,0.4053183530651448,1.0899539387061807,-0.17543428623994864,0.5324346650511248,-1.4881050118764894,0.16970049864107742,1.0,0.0
2019-11-11 17:06:27,0.5800065357355529,-0.08709437471107219,-0.4324085974331989,0.3938788682601185,1.0854406673452366,-0.2336259476801624,-0.1850441168961899,-0.03914030620067336,-0.17010068464149994,1.0,0.0
2019-11-11 17:07:27,-0.3103352069822765,0.1163913216435161,-0.425327905067764,0.3824393834550923,1.07766940933801,-0.2609071459354299,-0.1850441168961899,-0.06875552188051956,-0.0799563383681268,1.0,0.0
2019-11-11 17:08:27,-0.4306516587009021,0.161629296272079,-0.34532218222851,0.3738597698513226,1.111364049929182,-0.2190682289904302,-0.14020169302448274,0.3081709863209516,0.12161901693430753,1.0,0.0
2019-11-11 17:09:27,-0.5269048200758026,0.07689041782376951,-0.2928147220317455,0.3767196410525792,1.0969184338677065,-0.2406086064211641,0.039168002462345926,-0.12942567641496405,-0.06321435241975118,1.0,0.0
2019-11-11 17:10:27,-0.33439849732600163,0.01202644100500196,-0.31183595437471195,0.3824393834550923,1.0773138089839993,-0.2329951915097737,0.08401042633405309,-0.17632125198123252,0.021807005440404526,1.0,0.0
2019-11-11 17:11:27,-0.4306516587009021,0.03508748968572732,-0.30022260623063746,0.391018997058862,1.0452105354721857,-0.26488108599775284,0.12885285020576026,-0.28993441710895657,-0.09338503819710264,1.0,0.0
2019-11-11 17:12:27,-0.6231579814507031,-0.03416241124463544,-0.35786809501137123,0.3852992546563488,1.036554981832981,-0.2531402434084475,-0.0953592691527756,-0.07679380094948424,0.03384384447416799,1.0,0.0
2019-11-11 17:13:27,-0.4306516587009021,-0.0530438405161304,-0.3828236786824195,0.3881591258576054,1.0450126939155049,-0.24365832289561926,0.039168002462345926,0.07876639937050156,0.027256138148056032,1.0,0.0
2019-11-11 17:14:27,-0.21408204560737604,0.0053790703515236,-0.3111157324064392,0.3795795122538357,1.0310435287795208,-0.3215801792002223,-0.14020169302448274,-0.12509472038253527,-0.2276399556402869,1.0,0.0
2019-11-11 17:15:27,-0.16595546491992574,-0.06342524495335354,-0.3001349601710064,0.3709998986500661,1.0357340190648574,-0.2494383570388677,-0.14020169302448274,0.04452221787122216,0.20999153871012627,1.0,0.0
2019-11-11 17:16:27,-0.1900187552636509,-0.11585541899549485,-0.38524905606135396,0.3738597698513226,1.0096284098417028,-0.2839783110366648,0.039168002462345926,-0.2354154332185108,-0.1011250858971864,1.0,0.0
