tt,CO2_outdoor,PM2.5_outdoor,PM10_outdoor,CO2_classroom,PM2.5_classroom,PM10_classroom,CO2_classroom_change,PM2.5_classroom_change,PM10_classroom_change,time,lunch_timediff
2019-11-11 17:29:27,-0.4620266386937308,-0.006804384124373426,-0.35839368048404047,-0.32219796089704433,0.761300285005711,-0.3274992767268906,-0.019078025813130235,-0.34990404138138076,-0.03905110473293467,0.2272821687842519,0.9984888802526315
2019-11-11 17:30:27,-0.41259675965119735,0.014646155645962425,-0.35102823569705754,-0.32282421871190187,0.7682396468418495,-0.3299328279302328,-0.019078025813130235,0.19874919069999777,-0.022275826245021103,0.22114385421202468,0.9984946388918509
2019-11-11 17:31:27,-0.29890803785337,0.06112828121808345,-0.34721365887472816,-0.32282421871190187,0.7658446197568242,-0.3321301219826389,-0.004971344151859516,-0.06082429284619575,-0.020245404225021156,0.21500201251305573,0.9985004008400321
2019-11-11 17:32:27,-0.17039035234278346,0.0842576845988222,-0.3344734179676385,-0.32407673434161655,0.7676448621100911,-0.3415440926090229,-0.033184707474392935,0.05583901652624384,-0.08226637996675168,0.20885676061915648,0.9985061659874765
2019-11-11 17:33:27,-0.05670163054495609,0.0814800100888289,-0.3157234392582309,-0.32470299215647375,0.7721233082634283,-0.34072003854236455,-0.019078025813122217,0.1303153101435674,0.005720420414467276,0.2027082155270673,0.9985119342244237
2019-11-11 17:34:27,0.02238617592309706,0.05505650540388028,-0.3242803035646533,-0.32470299215647375,0.7746594717198262,-0.3478204446480467,-0.004971344151859516,0.07630373103173475,-0.062383331648807355,0.19655649429622257,0.9985177054410548
2019-11-11 17:35:27,-0.012214739406677161,0.016291673117174683,-0.3386133787159038,-0.32407673434161655,0.7766442173538776,-0.3561662529660247,0.009135337509403185,0.06096973903238753,-0.07308646620190956,0.190401714046527,0.9985234795274941
2019-11-11 17:36:27,-0.031986691023689395,0.006680563387817778,-0.3603655014663206,-0.32407673434161655,0.7783417880963355,-0.35321992063196317,-0.004971344151859516,0.05298389361417158,0.023959531948776727,0.18424399195612334,0.9985292563738113
2019-11-11 17:37:27,-0.031986691023689395,-0.016293212318197126,-0.36369378739158276,-0.32345047652675907,0.7767507535518698,-0.35746399735175305,0.009135337509411205,-0.03846662741562167,-0.03783569760468368,0.17808344525916658,0.9985350358700238
2019-11-11 17:38:27,-0.07153059425771667,-0.015379205329439991,-0.3858807129305881,-0.32282421871190187,0.7661366561396316,-0.3568208994033293,0.009135337509403185,-0.2893826628010481,0.004165262038683487,0.17192019124358435,0.9985408179060983
2019-11-11 17:39:27,0.19044776466771088,-0.03516200631971998,-0.37685016257391135,-0.32219796089704433,0.7519079204125163,-0.3559327900319501,0.009135337509411205,-0.38989960794619893,0.006270919312331714,0.16575434724884766,0.9985466023719528
2019-11-11 17:40:27,0.6550886276675236,-0.06586370507455216,-0.37174022740812246,-0.3215717030821868,0.7320042245336885,-0.35249885744740495,0.009135337509411205,-0.5477105999679701,0.028150026423193305,0.1595860306637408,0.9985523891574598
2019-11-11 17:41:27,0.9220099744972042,-0.15090784251137185,-0.3639099571036118,-0.32094544526732965,0.7135138455190201,-0.3627985854107728,0.009135337509403185,-0.508408661203382,-0.08987868373940855,0.1534153589241189,0.9985581781524471
2019-11-11 17:42:27,1.0604136358162983,-0.18912024115245102,-0.36412160938407107,-0.3203191874524721,0.6909325541205478,-0.3609449800323413,0.009135337509411205,-0.6221699783409822,0.01456850668766882,0.14724244951067705,0.9985639692467007
2019-11-11 17:43:27,1.1147865027630848,-0.22562312346982874,-0.35926273275164594,-0.3196929296376149,0.661992665598717,-0.364234224869027,0.009135337509403185,-0.7989917520764594,-0.02962975897734224,0.14106741994671118,0.9985697623299662
2019-11-11 17:44:27,0.9170669865929512,-0.24345530835304793,-0.3603202210364588,-0.31906667182275744,0.6318506333164462,-0.37147802510365124,0.009135337509411205,-0.8324213259088965,-0.06361567782664396,0.13489038779588552,0.9985755572919518
2019-11-11 17:45:27,0.516684966348431,-0.2480490149119275,-0.3549833758892879,-0.31906667182275744,0.6073638469862588,-0.3673975935289467,-0.004971344151859516,-0.6751585522564626,0.03370611554187512,0.12871147065998703,0.9985813540223301
2019-11-11 17:46:27,0.200333740476217,-0.2587995964577524,-0.3493528294738347,-0.31906667182275744,0.5796528026730325,-0.36881075694651977,-0.004971344151859516,-0.7648196841824549,-0.013506492402827764,0.1225307861766912,0.9985871524107391
2019-11-11 17:47:27,-0.05670163054495609,-0.2582389691270417,-0.34229086361742433,-0.3171878983781852,0.5585356845008717,-0.36606802141378153,0.03734870083194462,-0.5814538106219557,0.022209796853053146,0.11634845201732016,0.9985929523467864
2019-11-11 17:48:27,-0.17039035234278346,-0.2471360983789972,-0.3268805402080349,-0.3140566093038983,0.5529370033481648,-0.3634251297411226,0.06556206415447804,-0.14991246492134783,0.021351726859135715,0.1101645858846071,0.9985987537200494
2019-11-11 17:49:27,-0.29890803785337,-0.24058362564620595,-0.33409341556537436,-0.31155157804446887,0.5439913019228634,-0.3580700178299698,0.05145538249320732,-0.24298740737283267,0.044660869771874195,0.10397930551044811,0.9986045564200782
2019-11-11 17:50:27,-0.29890803785337,-0.2351643415234072,-0.3352152317725571,-0.3090465467850391,0.5378621896785382,-0.36214880298059765,0.05145538249321534,-0.16466285162533617,-0.036415162224412,0.09779272865366435,0.9986103603363977
2019-11-11 17:51:27,-0.32856596527888976,-0.22709985364539662,-0.3206569217278054,-0.3065415155256097,0.5327479547789147,-0.3652753058534058,0.05145538249320732,-0.13644083838362622,-0.028231135207751768,0.09160497309776394,0.9986161653585098
2019-11-11 17:52:27,-0.3730528564171701,-0.2346011734306192,-0.3217815802786772,-0.3059152577107522,0.5274294622692663,-0.3685016714025684,0.009135337509411205,-0.14212089519535515,-0.029089366910972705,0.08541615664869195,0.9986219713758956
2019-11-11 17:53:27,-0.30385102575762307,-0.261150246284964,-0.3139288819875643,-0.3065415155256097,0.5219940531927985,-0.37325231517820545,-0.019078025813130235,-0.14537214611171767,-0.04218919505745013,0.07922639713259133,0.9986277782780162
2019-11-11 17:54:27,-0.20004827976830322,-0.28350418945159483,-0.2897600243023291,-0.3065415155256097,0.5235624387957887,-0.37464150195715307,-0.004971344151859516,0.04939147455415153,-0.0133004343223098,0.07303581239356344,0.9986335859543171
2019-11-11 17:55:27,-0.20993425557681072,-0.26667673748194287,-0.2632457934578278,-0.3065415155256097,0.520989609019044,-0.3715081970008738,-0.004971344151859516,-0.06576868336423294,0.025566396874488213,0.06684452029141562,0.9986393942942282
2019-11-11 17:56:27,-0.1654473644385304,-0.11641742259374167,-0.2518498067852321,-0.3065415155256097,0.5191743317900471,-0.36810236652328326,-0.004971344151859516,-0.04470243516641589,0.027908513577791148,0.0606526386994275,0.9986452031871673
2019-11-11 17:57:27,-0.07647358216196973,-0.06785224505436616,-0.26162245897098785,-0.3065415155256097,0.5196444744767665,-0.3583142436734371,-0.004971344151859516,0.018851206523322037,0.08275869237388797,0.05446028550209792,0.9986510125225414
2019-11-11 17:58:27,0.002614224306083419,-0.03014180503959101,-0.276232067634639,-0.3065415155256097,0.5219267225691177,-0.35525269928655756,-0.004971344151859516,0.06924277651953566,0.024949678016669245,0.0482675785929044,0.9986568221897492
2019-11-11 17:59:27,0.03721513963585623,0.07394844542078649,-0.2529829014121729,-0.3065415155256097,0.5181845739980289,-0.35393494849626306,-0.004971344151859516,-0.09828545070566579,0.009963308703353466,0.04207463587206242,0.9986626320781828
2019-11-11 18:00:27,0.03227215173160317,0.39696862028365654,-0.254605045904455,-0.30716777334046724,0.5135528987317309,-0.3583546375121415,-0.019078025813130235,-0.12302167553333332,-0.03934493053815459,0.03588157524427319,0.9986684420772304
2019-11-11 18:01:27,0.10641697029540327,0.5575197990267435,-0.24714303722787706,-0.3077940311553244,0.5094169640920456,-0.3619680350251147,-0.019078025813122217,-0.10923597167290552,-0.032415565583271216,0.029688514616482704,0.9986742520762779
2019-11-11 18:02:27,0.18550477676345642,0.6513833992525154,-0.20800297170466497,-0.3077940311553244,0.5010643894119251,-0.3762387167702249,-0.004971344151859516,-0.22649356115201205,-0.12400553224707501,0.023495571895640728,0.9986800619647115
2019-11-11 18:03:27,0.06193007915712293,0.6774172644422568,-0.17695683986614033,-0.3077940311553244,0.4902937326569996,-0.37749033305739316,-0.004971344151859516,-0.2937363119050471,-0.012118137174036077,0.017302864986448466,0.9986858716319192
2019-11-11 18:04:27,-0.09130254587473031,0.6253386971127646,-0.18362721413761854,-0.3084202889701819,0.4848482367914936,-0.37620336098919516,-0.019078025813130235,-0.14565264256312144,0.009698792709468948,0.011110511789118881,0.9986916809672933
2019-11-11 18:05:27,-0.13578943701301063,0.28263292449203775,-0.18449492481900281,-0.3084202889701819,0.48092691531366355,-0.3732467079282071,-0.004971344151859516,-0.10326794457352799,0.024048229501975767,0.004918630197129501,0.9986974898602324
2019-11-11 18:06:27,-0.1654473644385304,-0.04400199148733764,-0.17586915452197535,-0.3084202889701819,0.47742914393161345,-0.3692393493580948,-0.004971344151859516,-0.09148973662157037,0.033078117460107886,-0.001272661905017042,0.9987032982001437
2019-11-11 18:07:27,-0.2247632192895699,-0.17754519648856298,-0.17430873057545243,-0.3084202889701819,0.4784817145979015,-0.3753713288218681,-0.004971344151859516,0.035047538264828544,-0.054060558049384845,-0.00746324664404495,0.9987091058764446
2019-11-11 18:08:27,-0.16050437653427735,-0.24281371031535673,-0.18646158410514374,-0.3077940311553244,0.4800472942962199,-0.3826326940493561,0.009135337509411205,0.04931344711643553,-0.06376663346185178,-0.013653006160145574,0.9987149127785652
2019-11-11 18:09:27,-0.08141657006622278,-0.3272783751638625,-0.1740546402088203,-0.30716777334046724,0.4785634934657565,-0.38865684214424384,0.009135337509403185,-0.035484640171224054,-0.053133842455954386,-0.019841822609217557,0.9987207187959509
2019-11-11 18:10:27,-0.05670163054495609,-0.34702034730706616,-0.15589942381123603,-0.30716777334046724,0.4720051390570845,-0.38958533594618977,-0.004971344151859516,-0.17659934632524893,-0.009341184152496504,-0.026029578165117962,0.998726523818063
2019-11-11 18:11:27,-0.09130254587473031,-0.35036294118190475,-0.14545962429437648,-0.30716777334046724,0.4746825988752797,-0.38580076677806635,-0.004971344151859516,0.08023294259061808,0.031163438874387397,-0.032216155021900464,0.9987323277343826
2019-11-11 18:12:27,-0.09130254587473031,-0.3715600175807144,-0.13655041548467983,-0.3077940311553244,0.47184920013931064,-0.37596591841292376,-0.019078025813122217,-0.0730146630444397,0.08316025700284346,-0.03840143539606072,0.9987381304344114
2019-11-11 18:13:27,-0.12590346120450313,-0.34331279531420944,-0.1356183768809257,-0.3084202889701819,0.4669569606659793,-0.37274843414563774,-0.019078025813130235,-0.13026752306318592,0.02628984387289354,-0.044585301528773776,0.9987439318076743
2019-11-11 18:14:27,-0.21982023138531687,-0.2218257571732344,-0.13565149207979854,-0.3084202889701819,0.4694707402475457,-0.3693291265109623,-0.004971344151859516,0.07568127353458964,0.028024337866722544,-0.05076763568814358,0.9987497317437216
2019-11-11 18:15:27,-0.32856596527888976,-0.16604774866132688,-0.1193706004861695,-0.3077940311553244,0.4726861544034573,-0.3707826837672397,0.009135337509411205,0.09519253797593837,-0.01385364185101476,-0.05694832017143937,0.9987555301321307
2019-11-11 18:16:27,-0.3384519410873973,0.009384457656550774,-0.13279229139780607,-0.3077940311553244,0.4721317215800424,-0.37617792608924466,-0.004971344151859516,-0.009640496208143143,-0.04772895153643622,-0.06312723730733913,0.9987613268625088
2019-11-11 18:17:27,-0.4027107838426898,0.18748474331198073,-0.11444753236387159,-0.3077940311553244,0.4729524597850293,-0.3812838917009753,-0.004971344151859516,0.02860067172784696,-0.04524287312532004,-0.06930426945816476,0.9987671218244946
2019-11-11 18:18:27,-0.4027107838426898,0.25798450960149294,-0.08816181837238432,-0.3084202889701819,0.47705532973699244,-0.3744339255136328,-0.019078025813130235,0.11987117461942175,0.05750782499434915,-0.07547929902212941,0.9987729149077601
2019-11-11 18:19:27,-0.35328090480015645,0.23526106329695773,-0.07995011312439018,-0.3084202889701819,0.4741706516938878,-0.3745935910165214,-0.004971344151859516,-0.07444065337968579,-0.002733782421714993,-0.08165220843557253,0.9987787060020137
2019-11-11 18:20:27,-0.1555613886300229,0.22274058688828807,-0.07704570022878444,-0.3084202889701819,0.47558215850136315,-0.37275509040297633,-0.004971344151859516,0.04502894201021669,0.014438694543948439,-0.0878228801751944,0.9987844949970008
2019-11-11 18:21:27,-0.11107449749174395,0.24008291938579485,-0.06113554120720163,-0.3077940311553244,0.4735027872435921,-0.37479774760203094,0.009135337509411205,-0.052046441036712805,-0.01891643673809348,-0.09399119676030125,0.9987902817825078
2019-11-11 18:22:27,0.056987091252869874,0.09686015674294943,-0.07297013561913755,-0.3077940311553244,0.46905736406430215,-0.37197572498982817,-0.004971344151859516,-0.11784232169981226,0.022891199432439488,-0.10015704075503669,0.9987960662483624
2019-11-11 18:23:27,0.18550477676345642,0.2076980300918379,-0.07515182767983195,-0.3077940311553244,0.4690475592385866,-0.37966661403451185,-0.004971344151859516,0.0055046823133018995,-0.06745801216972405,-0.10632029477062022,0.998801848284437
2019-11-11 18:24:27,0.2497636195187504,1.0735680742175484,-0.06459613633629198,-0.3090465467850391,0.4678599186365251,-0.38370429973611675,-0.033184707474392935,-0.027248927815184464,-0.03606194867732843,-0.11248084146757696,0.9988076277806494
2019-11-11 18:25:27,0.18056178885920335,1.1877757504950723,-0.07847345115148695,-0.3102990624147542,0.4649757041960366,-0.3891591473137667,-0.03318470747440096,-0.07442776137924931,-0.04824120618392372,-0.11863856355798061,0.9988134046269667
2019-11-11 18:26:27,0.1509038614336836,1.0106265080701096,-0.08233784099441438,-0.31155157804446887,0.46474624835816886,-0.3898160281837467,-0.033184707474392935,-0.0006034388363894294,-0.007006910350433858,-0.12479334380767618,0.998819178713406
2019-11-11 18:27:27,-0.01715772731093022,0.9951252510300136,-0.08572855994625365,-0.312177835859326,0.4636455453911137,-0.39441014407037844,-0.019078025813122217,-0.02483134001586907,-0.04084397578547857,-0.1309450650385209,0.998824949930037
2019-11-11 18:28:27,-0.1407324249172637,0.8325449346366719,-0.08417238056630641,-0.31280409367418355,0.45914037819678505,-0.39317035851621845,-0.019078025813130235,-0.11950370116831202,0.009293266202567433,-0.13709361013061133,0.9988307181669842
2019-11-11 18:29:27,-0.18521931605554404,0.029730130135634546,-0.08781174016447824,-0.31280409367418355,0.45262798380965136,-0.3988395658045845,-0.004971344151859516,-0.17532127627746028,-0.05008343900148876,-0.14323886202450936,0.9988364833144286
2019-11-11 18:30:27,-0.13578943701301063,-0.07728817523602007,-0.06186744091733299,-0.31280409367418355,0.45293861340307506,-0.3936008419634473,-0.004971344151859516,0.014415418637507353,0.04366061687248668,-0.14938070372347953,0.9988422452626099
2019-11-11 18:31:27,-0.1407324249172637,-0.011086484207029701,-0.05186956899724232,-0.3134303514890411,0.44479646150854435,-0.3923891679243795,-0.019078025813130235,-0.22064206129119007,0.00905167250251324,-0.15551901829570677,0.9988480039018292
2019-11-11 18:32:27,-0.13084644910875617,0.00675818421449755,-0.032085697245432386,-0.3134303514890411,0.4447102704955185,-0.3857440921572779,-0.004971344151859516,0.003380512332554661,0.05574697238398108,-0.16165368887653103,0.9988537591224502
2019-11-11 18:33:27,-0.17039035234278346,0.014985341930962832,-0.025259721711042397,-0.3134303514890411,0.45169500044142674,-0.18403539114870798,-0.004971344151859516,0.20001080068800006,1.7321469392078361,-0.16778459867066736,0.9988595108149018
2019-11-11 18:34:27,-0.21982023138531687,-0.03380840169249585,-0.04795653338952529,-0.3134303514890411,0.48789510129924346,0.2714665048205829,-0.004971344151859516,1.012440587441807,3.913275804651608,-0.17391163095443207,0.9988652588696799
2019-11-11 18:35:27,-0.32856596527888976,0.05253060187796908,-0.06351913820439778,-0.3140566093038983,0.5138367634584031,0.7403770290006355,-0.019078025813122217,0.7271708508532554,4.028511148298323,-0.18003466907795995,0.9988710031773501
2019-11-11 18:36:27,-0.3236229773746367,0.04665524551006839,-0.04285755830100121,-0.3134303514890411,0.5713186094670254,1.4036860277992427,0.009135337509403185,1.6042497322495606,5.699194731655986,-0.18615359646743246,0.9988767436285488
2019-11-11 18:37:27,-0.29396504994911693,0.06841563394183481,-0.048068794595866826,-0.3134303514890411,0.6344826679985818,2.156021047873074,-0.004971344151859516,1.7622624003829426,6.464294933846418,-0.1922682966272924,0.9988824801139865
2019-11-11 18:38:27,-0.28407907414061084,0.19251100316468622,-0.035828457517219144,-0.3134303514890411,0.6842272720039503,2.7677661849410606,-0.004971344151859516,1.3890901886750546,5.2560487787008086,-0.19837865314246408,0.9988882125244483
2019-11-11 18:39:27,-0.30879401366187753,0.2824183380516578,0.022213428505059727,-0.3134303514890411,0.7191163374007478,3.137425557005402,-0.004971344151859516,0.9759829205775338,3.1755349570271876,-0.20448454968056493,0.9988939407507976
2019-11-11 18:40:27,-0.2741930983321033,0.3075101780806223,0.04625329684389559,-0.3140566093038983,0.7492889759040202,3.455389089985135,-0.019078025813122217,0.8448271085599447,2.731254775014325,-0.21058586999412748,0.9988996646839773
2019-11-11 18:41:27,-0.116017485395997,0.2900811587066888,0.048740059547628264,-0.3159353827484705,0.739418744729952,3.3970886019006117,-0.04729138913566366,-0.26869700760015924,-0.5024029182040012,-0.21668249792280914,0.9989053842150117
2019-11-11 18:42:27,0.056987091252869874,0.3738852385006422,0.04146873044487621,-0.3184404140078999,0.7142533914877076,3.289722531275368,-0.06139807079692636,-0.6940283442342132,-0.9240783630319942,-0.22277431739559972,0.9989110992350095
2019-11-11 18:43:27,0.1657328251464442,0.3584536245123965,0.07223284873236784,-0.32094544526732965,0.6970539202938263,3.031001029268929,-0.06139807079693438,-0.47251070978858645,-2.22484491974882,-0.22886121243303886,0.9989168096351648
2019-11-11 18:44:27,0.3585093534123233,0.33593840729076946,0.06151048235490369,-0.32407673434161655,0.6587248062648532,2.6809139185580153,-0.07550475245819707,-1.0600901478336653,-3.010051814224508,-0.23494306714941918,0.9989225153067597
2019-11-11 18:45:27,0.6303736881462569,0.28360873851707175,0.04462154901973624,-0.32658176560104596,0.6393806771595957,2.379155728511153,-0.06139807079692636,-0.5321499994916993,-2.5947073290722575,-0.2410197657549948,0.9989282161411666
2019-11-11 18:46:27,0.768777349465351,0.35446521689763766,0.0492275859167524,-0.32846053904561817,0.6274310599431623,2.3072234888249947,-0.04729138913566366,-0.32652119761545545,-0.6195558107765831,-0.2470911925581813,0.9989339120298498
2019-11-11 18:47:27,0.8033782647951239,0.3421344623555802,0.07155571151064508,-0.3290867968604757,0.618288482644252,2.124539820143379,-0.019078025813130235,-0.24846219064685934,-1.5713667476636966,-0.25315723196776535,0.9989396028643677
2019-11-11 18:48:27,0.8824660712631784,0.2521043726752465,0.0262885610784658,-0.3290867968604757,0.6015844283999858,2.024867588013951,-0.004971344151859516,-0.45873400683507437,-0.8579566010521923,-0.2592177684951005,0.9989452885363752
2019-11-11 18:49:27,0.9961547930610044,0.1585292307294027,0.016616088243477517,-0.3272080234159035,0.5989536757533307,1.949942008234307,0.03734870083194462,-0.06737941988342472,-0.6452809311171889,-0.2652726867563086,0.9989509689376251
2019-11-11 18:50:27,1.0060407688695119,0.133513441270728,0.024669493896950976,-0.32470299215647375,0.5920812743980103,1.8591643610879618,0.05145538249321534,-0.18533245790084793,-0.7815154811248145,-0.27132187147447157,0.9989566439599707
2019-11-11 18:51:27,0.9368389382099649,0.07984704812600846,0.006380960210976962,-0.32219796089704433,0.601898021776421,1.7293331255885531,0.05145538249320732,0.27876438987598534,-1.1171466585849064,-0.2773652074818332,0.9989623134953682
2019-11-11 18:52:27,0.9763828414439907,0.0176510484366345,0.010687512617751468,-0.3203191874524721,0.6116756417276585,1.6228368372826807,0.03734870083194462,0.2776763226592315,-0.9166033504583612,-0.2834025797219885,0.9989679774358773
2019-11-11 18:53:27,0.9912118051567513,-0.007760306054211127,0.05613727036767974,-0.3184404140078999,0.6250112449027703,1.5572576447731072,0.03734870083194462,0.3766177860608648,-0.5649569686660995,-0.2894338732520702,0.998973635673665
2019-11-11 18:54:27,0.8528081438376572,-0.0009062612197160122,0.08762011504975195,-0.3184404140078999,0.6336462169386405,1.4991734074349539,-0.004971344151859516,0.2459012271105338,-0.5005444336013919,-0.29545897324494463,0.9989792881010066
