tt,CO2_outdoor,PM2.5_outdoor,PM10_outdoor,CO2_classroom,PM2.5_classroom,PM10_classroom,CO2_classroom_change,PM2.5_classroom_change,PM10_classroom_change,time,day
2019-12-02 14:50:02,1.535324257437564,-0.31500015625533867,8.0,-0.09800425953626593,2.389519335133931,0.09136050479134959,0.001470203623129003,-2.8730757699445304,-0.3484167374239355,1.0380513731511039,-1.7053629169161482
2019-12-02 14:51:02,1.1606831051690636,-0.4257882993889476,8.0,-0.09800425953626593,2.2469801606395725,0.04624116107054334,0.001470203623129003,-2.8063867985170052,-0.5966186541039002,1.0338726136262915,-1.7053629169161482
2019-12-02 14:52:02,0.9510936493545172,-0.4574539209919408,8.0,-0.09800425953626593,2.042036544244578,0.04470468772557504,0.001470203623129003,-4.043222052826689,-0.01837653819673916,1.029674082758492,-1.7053629169161482
2019-12-02 14:53:02,0.08129740772414851,-0.6218629246595831,8.0,-0.09800425953626593,1.8193343611227935,-0.007273787660781242,0.001470203623129003,-4.3951909307581225,-0.6876231880726477,1.0254558604816815,-1.7053629169161482
2019-12-02 14:54:02,-0.2750046671605809,-0.9073110107677647,3.839697353246616,-0.09800425953626593,1.6894217051387277,-0.05688602924843391,0.001470203623129003,-2.5561334069781423,-0.6562288345871101,1.0212180271047302,-1.7053629169161482
2019-12-02 14:55:02,0.2594484451665117,-0.9285907068179821,2.4372296915330725,-0.09800425953626593,1.5764957648856524,-0.09894753104907279,0.001470203623129003,-2.2194623587140025,-0.5560482885731467,1.0169606633098778,-1.7053629169161482
2019-12-02 14:56:02,0.4795173737717878,-0.9559207266849569,1.864783419380701,-0.09800425953626593,1.5177677235674745,-0.11666683914637589,0.001470203623129003,-1.1452780527485755,-0.23308466842934086,1.012683850151194,-1.7053629169161482
2019-12-02 14:57:02,0.5738326288883313,-0.9856950530249077,1.4466252269526212,-0.09800425953626593,1.4656866472362609,-0.0954774271896581,0.001470203623129003,-1.013537420517143,0.28314247350185096,1.0083876690530371,-1.7053629169161482
2019-12-02 14:58:02,0.5947915744697877,-1.0031136163346437,1.2365949896381854,-0.09800425953626593,1.4329322385385204,-0.09249673986916529,0.001470203623129003,-0.6304893048803387,0.04155555252064768,1.0040722018085013,-1.7053629169161482
2019-12-02 14:59:02,1.0873267956339705,-1.004968777474052,1.0180229044794815,-0.09800425953626593,1.4241293024299324,-0.052885056216138274,0.001470203623129003,-0.15577909534004178,0.5275626613790619,0.9997375305778625,-1.7053629169161482
2019-12-02 15:00:02,0.8567783942379708,-0.993699807071103,0.7935954386281884,-0.09800425953626593,1.3861248332629155,-0.019937691674061002,0.001470203623129003,-0.7345437548183369,0.4391428315109376,0.9953837378870136,-1.7053629169161482
2019-12-02 15:01:02,0.8043810302843342,-0.9757379333975644,0.642023125712178,-0.09800425953626593,1.3541700564344485,0.0901185063096696,0.001470203623129003,-0.6146408675533626,1.4621955726436906,0.9910109066258909,-1.7053629169161482
2019-12-02 15:02:02,0.7415041935399708,-0.9647729894017683,0.6326754574757709,-0.09800425953626593,1.202571339212517,0.05950630043760796,0.001470203623129003,-2.985943918044305,-0.40414307796411586,0.9866191200468973,-1.7053629169161482
2019-12-02 15:03:02,0.9091757581916073,-0.965508884808473,0.539761416337596,-0.09800425953626593,1.0405023327024325,0.03880989171518222,0.001470203623129003,-3.1934615645449855,-0.2725837870026286,0.9822084617633206,-1.7053629169161482
2019-12-02 15:04:02,0.4899968465625145,-0.9733671955335115,0.5863789662922776,-0.09800425953626593,0.8278252701847979,-0.04445547085368216,0.001470203623129003,-4.196496379308374,-1.102726546078913,0.9777790157477356,-1.7053629169161482
2019-12-02 15:05:02,-0.013017847392397957,-0.9917306612675132,0.7150085303906399,-0.09800425953626593,0.6404353897027493,-0.10796772558249679,0.001470203623129003,-3.695312853405542,-0.8406492947488808,0.97333086633041,-1.7053629169161482
2019-12-02 15:06:02,-0.28548413995130767,-1.0190782449081834,0.7617403649731853,-0.09800425953626593,0.4568733909598042,-0.22289814692918758,0.001470203623129003,-3.619445512234699,-1.5228473511134972,0.9688640981976953,-1.7053629169161482
2019-12-02 15:07:02,-0.37979939506785415,-1.03401977894043,0.7649869585301005,-0.09800425953626593,0.3244325604665269,-0.28130269877322006,0.001470203623129003,-2.6062409837275475,-0.772882098645181,0.9643787963904203,-1.7053629169161482
2019-12-02 15:08:02,-0.7884988339062201,-1.0392610847915404,0.8002143268573325,-0.09800425953626593,0.18414207830144336,-0.3314550010384226,0.001470203623129003,-2.761818465490779,-0.6633941687243913,0.959875046302265,-1.7053629169161482
2019-12-02 15:09:02,-0.9980882897207666,-1.0371850640788998,0.5783519780813282,-0.09800425953626593,0.05001758520088809,-0.36204675796461333,0.001470203623129003,-2.6396106158502106,-0.4038717685797983,0.9553529336781379,-1.7053629169161482
2019-12-02 15:10:02,-0.9980882897207666,-1.0269971758261391,0.4926115227583262,-0.09800425953626593,-0.0627148105250364,-0.36882214985778894,0.001470203623129003,-2.2156263706469974,-0.08788465733292485,0.9508125446125469,-1.7053629169161482
2019-12-02 15:11:02,-1.0085677625114933,-1.0142888147319578,0.5316728748971088,-0.09800425953626593,-0.2023825087695092,-0.40364501175575157,0.001470203623129003,-2.7494750956060674,-0.4600085734851286,0.9462539655479537,-1.7053629169161482
2019-12-02 15:12:02,-1.0400061808836734,-1.009434576531436,0.45601214012990005,-0.09800425953626593,-0.27937696745314,-0.4151358846570608,0.001470203623129003,-1.5073123611957222,-0.15044799224293623,0.9416772832731336,-1.7053629169161482
2019-12-02 15:13:02,-0.9876088169300369,-1.0064103887828781,0.6008201043962501,-0.09800425953626593,-0.290527696670103,-0.4005972197560117,0.001470203623129003,-0.20231157280193934,0.19490271286494643,0.9370825849215187,-1.7053629169161482
2019-12-02 15:14:02,-1.01904723530222,-1.0070986242678206,0.8769571131116227,-0.09800425953626593,-0.2721716019998234,-0.3725135958618926,0.001470203623129003,0.3825038492245606,0.37461244011528094,0.9324699579695431,-1.7053629169161482
2019-12-02 15:15:02,-1.1238419632094931,-1.0181711748576439,0.9319273804296716,-0.09800425953626593,-0.2540201445680017,-0.3736349881250526,0.001470203623129003,0.37844800731394196,-0.012869389150609927,0.9278394902349757,-1.7053629169161482
2019-12-02 15:16:02,-1.09240354483731,-1.0371768158589927,0.7935155232160388,-0.09800425953626593,-0.2556460277277021,-0.3665179611067303,0.001470203623129003,-0.013532296252158457,0.09643504527451846,0.9231912698752469,-1.7053629169161482
2019-12-02 15:17:02,-0.9876088169300369,-1.047572717890113,0.8705971715750929,-0.09800425953626593,-0.25808436361926396,-0.35644388069927496,0.001470203623129003,-0.02963483880556254,0.1356681842081743,0.9185253853857713,-1.7053629169161482
2019-12-02 15:18:02,-0.94569092576713,-1.0598276091623438,0.6067170794242335,-0.09800425953626593,-0.29886233884954466,-0.36693335781773123,0.001470203623129003,-0.789513721259963,-0.137161827028394,0.9138419255982653,-1.7053629169161482
2019-12-02 15:19:02,-0.9037730346042201,-1.0744892894362188,0.3732317883972811,-0.09800425953626593,-0.35912090640852407,-0.39907214732006024,0.001470203623129003,-1.175612573090632,-0.4243972498638272,0.9091409796790504,-1.7053629169161482
2019-12-02 15:20:02,-0.7989783066969469,-1.079296683497418,0.21933414456021924,-0.09800425953626593,-0.44289950489248864,-0.4048690026355427,0.001470203623129003,-1.6417717525412714,-0.07490177997082395,0.9044226371273627,-1.7053629169161482
2019-12-02 15:21:02,-0.6837041059989469,-1.0836582672743313,0.22825137928553352,-0.09800425953626593,-0.49961506635145225,-0.42150241240706987,0.001470203623129003,-1.105391372207027,-0.21867735335023017,0.8996869877736412,-1.7053629169161482
2019-12-02 15:22:02,-0.7361014699525835,-1.1021618705016505,0.16767094624833984,-0.09800425953626593,-0.5955904291539367,-0.45106274095450744,0.001470203623129003,-1.883507559131316,-0.390187141500542,0.8949341217778249,-1.7053629169161482
2019-12-02 15:23:02,-0.7151425243711271,-1.1414580935736498,0.08429082974671706,-0.09800425953626593,-0.6934150709317557,-0.4657751932018964,0.001470203623129003,-1.9201596525093698,-0.1931907680531486,0.8901641296276307,-1.7053629169161482
2019-12-02 15:24:02,-0.6313067420453103,-1.196570083818112,0.031352098427931685,-0.09800425953626593,-0.7939393318892545,-0.4701347879486122,0.001470203623129003,-1.9736652055268122,-0.05583271487192855,0.8853771021368322,-1.7053629169161482
2019-12-02 15:25:02,-0.7256219971618538,-1.2644071749975963,0.003636020404776296,-0.09800425953626593,-0.8769920072420639,-0.47405188013184896,0.001470203623129003,-1.6273841978546826,-0.0499617473015522,0.8805731304435345,-1.7053629169161482
2019-12-02 15:26:02,-0.9561703985578567,-1.328892926700906,-0.04461480577543432,-0.09800425953626593,-0.9560563619279554,-0.4757119557815366,0.001470203623129003,-1.5483370105696723,-0.02001644987753428,0.8757523060084326,-1.7053629169161482
2019-12-02 15:27:02,-1.0504856536744032,-1.3846310666446005,-0.06939437162108414,-0.1125887719230697,-1.0185830551017996,-0.4679089613180028,-0.278186967168329,-1.2205660673648773,0.10553621882141936,0.870914720613075,-1.7053629169161482
2019-12-02 15:28:02,-1.1552803815816763,-1.4290003754492868,0.09146166123449832,-0.13270534073245435,-1.0808227637870143,-0.4585270461653588,-0.38426382505474715,-1.2148781303820815,0.1264847803146697,0.8660604663581132,-1.7053629169161482
2019-12-02 15:29:02,-1.2915135278611296,-1.4604198982373306,0.09769741853166905,-0.15081025266090065,-1.1355344973649304,-0.46065342090674194,-0.3456904221869617,-1.0656761709911535,-0.026203141371288367,0.861189635661553,-1.7053629169161482
2019-12-02 15:30:02,-1.2495956366982197,-1.4829446131426416,0.06019282021827019,-0.17193264991075446,-1.1848910503415668,-0.4666759224013576,-0.40355052648863987,-0.9595382750477154,-0.07789557370086443,0.8563023212569888,-1.7053629169161482
2019-12-02 15:31:02,-0.9142525073949468,-1.498680621466044,-0.002066315487522422,-0.19255213294037385,-1.2389697935261845,-0.47353583596649834,-0.39390717577169626,-1.053130512217091,-0.08900606099485987,0.8513986161918409,-1.7053629169161482
2019-12-02 15:32:02,-0.7989783066969469,-1.5099839695782105,-0.1063105018995638,-0.20059876046412756,-1.2897312583084732,-0.48837466422969295,-0.15282340784801818,-0.9873831591217263,-0.1948674803520221,0.8464786138255872,-1.7053629169161482
2019-12-02 15:33:02,-0.5055530685565808,-1.5121591567597479,-0.23550733768726498,-0.20663373110694316,-1.3482333881726174,-0.5140286606800045,-0.11425000498023824,-1.1408005629707487,-0.33835930827617317,0.8415424078279796,-1.7053629169161482
2019-12-02 15:34:02,-0.29596361274203437,-1.4990293310411433,-0.08629484466138596,-0.2166920155116355,-1.4007620037849633,-0.5221968094257928,-0.1913968107158091,-1.022407500013635,-0.10636326285968288,0.8365900921772651,-1.7053629169161482
2019-12-02 15:35:02,-0.24356624878839778,-1.4751536755997607,3.950751574173098e-05,-0.22574447147585835,-1.4362260159441924,-0.5256738093048393,-0.1721101092819109,-0.68419274303791,-0.04412275819929976,0.8316217611583939,-1.7053629169161482
2019-12-02 15:36:02,-0.5265120141380372,-1.4403926386607377,0.254540396377448,-0.23429401321984705,-1.472973448629667,-0.5338533780886865,-0.16246675856497275,-0.7096297104174488,-0.10651477988722055,0.8266375093612292,-1.7053629169161482
2019-12-02 15:37:02,-0.5893888508824005,-1.412309759409807,0.403034568803112,-0.24083189808289684,-1.5051206051664343,-0.5387414508780365,-0.12389335569717637,-0.6184537692986989,-0.06284437470405982,0.8216374316787393,-1.7053629169161482
2019-12-02 15:38:02,-0.8618551434413102,-1.3776690007371832,0.5542667821629216,-0.24234064074360076,-1.5228547881275203,-0.5389809082254754,-0.02745984852771281,-0.332793433353049,-0.0011681884871103767,0.8166216233051958,-1.7053629169161482
2019-12-02 15:39:02,-1.1028830176280398,-1.3511169620558117,0.6130330315580715,-0.24083189808289684,-1.539260188274499,-0.5484704242392269,0.030400255773970812,-0.30645740053624954,-0.12389469661630578,0.8115901797343593,-1.7053629169161482
2019-12-02 15:40:02,-1.0400061808836734,-1.3273111015812409,0.7965760599617508,-0.23781441276148932,-1.5678286187220132,-0.566234255181726,0.05933030792480714,-0.5475246101251594,-0.23367538179884512,0.8065431967576643,-1.7053629169161482
2019-12-02 15:41:02,-0.9980882897207666,-1.314775708963125,0.7143533597314938,-0.2332881847793776,-1.5876518086258493,-0.5688624038231467,0.08826036007565444,-0.37419685520248686,-0.03286050008040049,0.801480770462391,-1.7053629169161482
2019-12-02 15:42:02,-1.0714445992558566,-1.3051511573845904,0.5980030661590855,-0.22574447147585835,-1.6077499047557988,-0.5625187352782972,0.14612046437733256,-0.3796454050449458,0.08617439846077357,0.7964029972298374,-1.7053629169161482
2019-12-02 15:43:02,-1.0400061808836734,-1.2951324865646616,0.5728053614811349,-0.22021241505327774,-1.6227195200672517,-0.5564842781324475,0.10754706150954166,-0.2780006232925889,0.08207189093710147,0.7913099737334888,-1.7053629169161482
2019-12-02 15:44:02,-0.9666498713485834,-1.282830562952618,0.47920485413779756,-0.21618910129140076,-1.6228992621082219,-0.5474510758504807,0.07861700935870533,0.015129739075397662,0.12185818123008464,0.7862017969371695,-1.7053629169161482
2019-12-02 15:45:02,-1.0819240720465833,-1.278280682732948,0.1559732778977201,-0.21216578752952378,-1.615619097442106,-0.5265585179316468,0.07861700935870533,0.1629826054446884,0.2792039190766537,0.7810785640932032,-1.7053629169161482
2019-12-02 15:46:02,-1.1238419632094931,-1.2758037116197831,0.017629201088597942,-0.2111599590890546,-1.5954428221047738,-0.5085299793063022,0.020756905057021716,0.41857922382383084,0.24120512363282898,0.7759403727405566,-1.7053629169161482
2019-12-02 15:47:02,-1.0085677625114933,-1.2677949379371345,0.05003941142530063,-0.21367453019022767,-1.5721680528783761,-0.49174707607174306,-0.04674654996160552,0.47999034073376257,0.22467847364843663,0.7707873207029888,-1.7053629169161482
2019-12-02 15:48:02,-1.0295267080929467,-1.2552903023916415,0.22695524869987188,-0.21618910129140076,-1.5341867810563221,-0.4837396017140209,-0.04674654996160552,0.771468324093774,0.10824918576591414,0.7656195060871808,-1.7053629169161482
2019-12-02 15:49:02,-0.9876088169300369,-1.2522221913160922,0.19321685379351322,-0.21769784395210467,-1.5126635001668214,-0.4837227203344783,-0.02745984852771281,0.4452764252398078,0.002232823116772628,0.7604370272808754,-1.7053629169161482
2019-12-02 15:50:02,-1.09240354483731,-1.2493311350382739,0.28092836966652446,-0.2182007581723391,-1.4840380006092364,-0.4907423709646285,-0.008173147093814613,0.586040033806155,-0.09112539590014124,0.7552399829509977,-1.7053629169161482
2019-12-02 15:51:02,-0.9980882897207666,-1.2460388501344037,0.31279110753687855,-0.21769784395210467,-1.4608753278034632,-0.49726024769474114,0.011113554340072619,0.47776862701134953,-0.08446803719102955,0.7500284720417794,-1.7053629169161482
2019-12-02 15:52:02,-0.7989783066969469,-1.2365322917423018,0.2814279407869296,-0.21719492973186993,-1.431510442367374,-0.49573278412854294,0.0111135543400781,0.6006944156613637,0.022274693519775277,0.7448025937728779,-1.7053629169161482
2019-12-02 15:53:02,-0.9142525073949468,-1.2302352619046832,0.06930744840666105,-0.21870367239257385,-1.4202870760905209,-0.5049894997014627,-0.02745984852771281,0.24113554806336288,-0.12080598267135936,0.7395624476374817,-1.7053629169161482
2019-12-02 15:54:02,-0.9037730346042201,-1.217558071331446,-0.01539362754493763,-0.22322990037468526,-1.3960309279056309,-0.485567027787424,-0.08531995282939095,0.49944094483713025,0.25969933769759973,0.7343081334004186,-1.7053629169161482
2019-12-02 15:55:02,-0.7780193611154904,-1.2030944717029746,-0.10115903148561835,-0.22775612835679698,-1.3787343653106299,-0.4821907518788951,-0.08531995282939643,0.3615042763758335,0.04680408205076231,0.7290397510962598,-1.7053629169161482
2019-12-02 15:56:02,-0.7675398883247637,-1.181521134726589,-0.08077357585675489,-0.22976778523773533,-1.3660649631190613,-0.4855946692530774,-0.037103199244656423,0.2697954982823851,-0.0431531253622687,0.723757401027409,-1.7053629169161482
2019-12-02 15:57:02,-0.9352114529764003,-1.1620040429629162,-0.019561563573292622,-0.23027069945797007,-1.367847291942723,-0.488437283148597,-0.008173147093820094,-0.016632997206733027,-0.035705949249979045,0.7184611837621964,-1.7053629169161482
2019-12-02 15:58:02,-0.7884988339062201,-1.1504300981113689,-0.00622766508081015,-0.22725321413656227,-1.3640986818494902,-0.4858762391864235,0.05933030792481262,0.09298837001485813,0.03598787280271297,0.7131512001329662,-1.7053629169161482
2019-12-02 15:59:02,-0.757060415534037,-1.1339394502792954,0.35413080735989955,-0.2212182434937469,-1.3769111724422296,-0.4992323658416406,0.11719041222649076,-0.2352471298105717,-0.17519551961005148,0.7078275512341515,-1.7053629169161482
2019-12-02 16:00:02,-0.8723346162320369,-1.1124287685062448,0.5400413997046375,-0.21518327285093158,-1.3885819786876255,-0.5047235964534939,0.11719041222649076,-0.21261932629081248,-0.07084685945328821,0.7024903384203537,-1.7053629169161482
2019-12-02 16:01:02,-1.0295267080929467,-1.1072187709921852,0.7250747986517803,-0.21216578752952378,-1.3852327667989555,-0.4987213047917244,0.05933030792481262,0.08507243062231272,0.08164513066607218,0.69713966330441,-1.7053629169161482
2019-12-02 16:02:02,-1.1028830176280398,-1.1276943082059459,0.6637019975171001,-0.21015413064858543,-1.3619335170191593,-0.5045229423677005,0.04004360649091443,0.4804755371487284,-0.07496522931233918,0.6917756277554642,-1.7053629169161482
2019-12-02 16:03:02,-1.0819240720465833,-1.155559621762695,0.6361945298555293,-0.20914830220811625,-1.3708509930869528,-0.49645500110829655,0.020756905057021716,-0.15804923918329983,0.1090514392400291,0.6863983338970198,-1.7053629169161482
2019-12-02 16:04:02,-1.1343214360002198,-1.1888528645554106,0.2781209516163371,-0.20914830220811625,-1.3689368747732962,-0.4977120756661828,0.001470203623129003,0.05662935393177654,-0.014669573868071512,0.6810078841049996,-1.7053629169161482
2019-12-02 16:05:02,-1.0504856536744032,-1.2297523390764988,0.17501430241709529,-0.21065704486881986,-1.362084484780213,-0.4978603735640914,-0.027459848527707328,0.1545042538980235,4.1282860847102825e-05,0.6756043810057996,-1.7053629169161482
2019-12-02 16:06:02,-0.9666498713485834,-1.26556897700486,-0.09724345571481048,-0.21317161596999296,-1.3604814345387686,-0.4986337511666063,-0.04674654996160552,0.0504640883435503,-0.008252053669885654,0.6701879274743288,-1.7053629169161482
2019-12-02 16:07:02,-0.8828140890227637,-1.2806927498692051,-0.0735358820735938,-0.21568618707116605,-1.3646605105640006,-0.5057507973139705,-0.04674654996160552,-0.06413572849131698,-0.09241760518943426,0.6647586266320549,-1.7053629169161482
2019-12-02 16:08:02,-0.8932935618134934,-1.2848575629946781,-0.1127591806794547,-0.21870367239257385,-1.3471771482816373,-0.50910780071271,-0.05638990067855462,0.36520658396464,-0.04253068732200728,0.6593165818450385,-1.7053629169161482
2019-12-02 16:09:02,-0.9037730346042201,-1.2991229178580268,-0.2028697157106942,-0.2212182434937469,-1.314782682355341,-0.5086108282022082,-0.04674654996160552,0.66073969195793,0.008602502511455995,0.65386189672197,-1.7053629169161482
2019-12-02 16:10:02,-0.9561703985578567,-1.312310216597966,-0.09751078514296505,-0.22322990037468526,-1.2809308109060555,-0.49594782325390113,-0.037103199244656423,0.6896249840262204,0.17001711973069406,0.6483946751121904,-1.7053629169161482
2019-12-02 16:11:02,-1.0085677625114933,-1.3297472957980507,-0.027677648287697466,-0.22473864303538918,-1.2625081681037114,-0.4944877226090167,-0.02745984852771281,0.383822811037841,0.021380946095195977,0.6429150211037171,-1.7053629169161482
2019-12-02 16:12:02,-1.1238419632094931,-1.33581472289006,0.11011512394740042,-0.2267502999163278,-1.2505919236975274,-0.4752451784637917,-0.037103199244661905,0.25486816181962707,0.25731211967244194,0.6374230390212661,-1.7053629169161482
2019-12-02 16:13:02,-1.1867187999538564,-1.3463890260192684,0.4013497187951168,-0.2292648710175009,-1.2287955719010168,-0.473331413459436,-0.04674654996160552,0.4506885996688907,0.027400004428667808,0.6319188334242584,-1.7053629169161482
2019-12-02 16:14:02,-1.1867187999538564,-1.3491806498282846,0.579208214640073,-0.23127652789843925,-1.2214920553101725,-0.46734600317720926,-0.037103199244656423,0.16344543281531576,0.08142115449052449,0.6264025091048344,-1.7053629169161482
2019-12-02 16:15:02,-1.165759854372403,-1.354532800581462,0.6956589014500218,-0.2332881847793776,-1.2174562205826125,-0.4698237210325411,-0.037103199244656423,0.09868106660539894,-0.030864637593707087,0.6208741710858566,-1.7053629169161482
2019-12-02 16:16:02,-1.207677745535313,-1.3563977318455278,0.6171369394540153,-0.23529984166031623,-1.2080364539784674,-0.4648290612213083,-0.037103199244661905,0.2053888032496133,0.06827622751019423,0.6153339246189141,-1.7053629169161482
