tt,0.3_outdoor,0.5_outdoor,1.0_outdoor,3.0_outdoor,5.0_outdoor,10.0_outdoor,0.3_classroom,0.5_classroom,1.0_classroom,3.0_classroom,5.0_classroom,10.0_classroom,CO2_outdoor,CO2_classroom,PM2.5_outdoor,PM10_outdoor,PM2.5_classroom,PM10_classroom,PM2.5_classroom_change,PM10_classroom_change,CO2_classroom_change,time
2019-12-03 03:51:02,1372201.0199999998,909761.5,832509.0,1373841.0,3312750.0,1767000.0,462844.79999999993,434540.625,440636.0,372087.0,706750.0,707000.0,424.0,425.2,3134721.1260000034,6306725.4,1319749.4890000024,1601231.4,1461.9270000001416,129260.19999999995,0.0,-0.5336145159156114
2019-12-03 03:52:02,1382972.4,906272.125,844523.0,1364310.0,2561875.0,2120000.0,460726.9199999999,439443.5,406360.0,477036.0,618375.0,1060000.0,424.4,425.0,3138174.1090000034,6317481.6,1321521.1940000025,1792455.4,1771.7050000000745,191224.0,-0.19999999999998863,-0.5299192642332049
2019-12-03 03:53:02,1373403.0599999998,896554.75,828269.0,1583739.0,2429375.0,2120000.0,461261.24999999994,437544.25,404594.0,419796.0,485875.0,0.0,424.6,424.8,3131494.087000003,6291409.2,1317183.8190000025,1571341.6,-4337.375,-221113.7999999998,-0.19999999999998863,-0.5262139236518696
2019-12-03 03:54:02,1382314.14,900574.25,803180.0,1354779.0,3533625.0,3180000.0,460087.55999999994,430344.5,403180.0,486567.0,530000.0,0.0,424.4,425.0,3120125.3630000027,6679447.8,1313229.5650000025,1526738.6,-3954.253999999957,-44603.0,0.19999999999998863,-0.5224985647159489
2019-12-03 03:55:02,1372725.9,918816.25,871378.0,1173501.0,2341000.0,1767000.0,458542.07999999996,434938.25,408834.0,448416.0,839250.0,353000.0,424.2,425.0,3119090.879000003,6396559.0,1308775.5470000026,1500830.4,-4454.017999999924,-25908.200000000186,0.0,-0.5187732581605216
2019-12-03 03:56:02,1378040.0399999998,911484.125,843816.0,1192590.0,3136000.0,1767000.0,462472.73999999993,439001.75,423322.0,572427.0,220875.0,0.0,424.4,425.0,3122864.608000003,6324958.8,1306130.5600000026,1302323.4,-2644.9869999999646,-198507.0,0.0,-0.5150380749100543
2019-12-03 03:57:02,1381226.5799999998,916077.75,874558.0,1230741.0,2296875.0,2473000.0,459066.68999999994,436130.75,432156.0,438858.0,750875.0,0.0,424.2,425.2,3130483.5690000025,6315845.0,1310295.1640000027,1109187.8,4164.60400000005,-193135.59999999986,0.19999999999998863,-0.511293086077052
2019-12-03 03:58:02,1394812.4399999997,903975.25,813781.0,1192590.0,2561875.0,4240000.0,465544.79999999993,434894.0,400707.0,305289.0,574250.0,0.0,424.2,425.2,3133351.9450000026,6688115.2,1309844.4240000027,1103961.4,-450.7399999999907,-5226.40000000014,0.0,-0.5075383629607042
2019-12-03 03:59:02,1389956.2199999997,916563.625,844876.0,1307070.0,3268500.0,2473000.0,467624.87999999995,435424.0,411661.0,515187.0,706750.0,353000.0,424.6,425.2,3146417.436000002,6484148.4,1314063.9880000025,1215635.4,4219.56399999978,111674.0,0.0,-0.5037739770455263
2019-12-03 04:00:02,1391139.3599999999,906404.625,837809.0,1287981.0,2694375.0,707000.0,456090.20999999996,427341.0,441343.0,477036.0,971750.0,353000.0,424.8,425.2,3140904.003000002,6365719.4,1318555.9640000025,1247859.4,4491.976000000024,32224.0,0.0,-0.5000000000000001
2019-12-03 04:01:02,1386426.2399999998,916519.5,806360.0,1230741.0,3136000.0,2827000.0,459400.67999999993,443197.875,402120.0,457947.0,618375.0,707000.0,424.6,425.2,3136097.118000002,6585349.6,1314540.3770000024,1445863.4,-4015.5870000000577,198004.0,0.0,-0.49621650367520814
2019-12-03 04:02:02,1376255.88,912411.75,845230.0,1135323.0,2782625.0,1413000.0,460354.8599999999,434805.625,416254.0,457947.0,750875.0,0.0,424.2,425.2,3128504.178000002,6451416.0,1311352.5860000025,1449681.2,-3187.7909999999683,3817.8000000000466,0.0,-0.4924235601034671
2019-12-03 04:03:02,1380453.8399999999,910512.375,864311.0,1488348.0,2871000.0,1413000.0,459562.94999999995,438074.25,406360.0,477036.0,397500.0,0.0,423.8,425.2,3137045.8830000022,6006992.6,1311922.8660000027,1448680.6,570.2800000002608,-1000.5999999998603,0.0,-0.48862124149695496
2019-12-03 04:04:02,1366886.88,906051.25,860071.0,1402461.0,2694375.0,1413000.0,456376.4099999999,434275.625,397173.0,534276.0,353375.0,0.0,423.0,425.0,3133368.540000003,5699245.8,1306545.8970000027,1311223.4,-5376.969000000041,-137457.2000000002,-0.19999999999998863,-0.4848096202463371
2019-12-03 04:05:02,1363710.0599999998,904196.125,836749.0,1202121.0,2782625.0,2827000.0,459896.93999999994,434275.625,412368.0,295758.0,485875.0,353000.0,423.0,425.2,3127228.980000003,6123723.8,1302899.1680000029,1177792.8,-3646.7289999998175,-133430.59999999986,0.19999999999998863,-0.48098876891938774
2019-12-03 04:06:02,1357604.0099999998,899867.5,855124.0,1259361.0,2252625.0,2827000.0,456891.56999999995,440326.875,412368.0,410238.0,706750.0,353000.0,423.2,425.2,3127886.934000002,5952772.8,1303872.7460000026,1115126.0,973.5779999997467,-62666.80000000005,0.0,-0.4771587602596084
2019-12-03 04:07:02,1330966.6199999999,896113.125,821201.0,1183032.0,2694375.0,2827000.0,458370.3599999999,429682.0,415194.0,381618.0,530000.0,1060000.0,423.8,425.2,3110763.5570000024,6227464.6,1302239.1210000026,1267685.2,-1633.625,152559.19999999995,0.0,-0.4733196671848434
2019-12-03 04:08:02,1320929.64,895671.375,854770.0,1078083.0,3003500.0,1767000.0,458389.5299999999,438869.25,397880.0,515187.0,662500.0,1060000.0,424.4,425.2,3093982.3170000026,6242711.6,1300467.4370000025,1540315.4,-1771.6840000001248,272630.19999999995,0.0,-0.46947156278589086
2019-12-03 04:09:02,1319947.1099999999,893639.625,808481.0,1240272.0,2517625.0,707000.0,453771.7199999999,436660.75,401767.0,438858.0,574250.0,707000.0,425.4,425.2,3071794.0380000025,6033723.8,1301342.3240000024,1706806.8,874.8869999998715,166491.40000000014,0.0,-0.4656145203251115
2019-12-03 04:10:02,1325833.65,873984.125,802827.0,1230741.0,2871000.0,1413000.0,459429.29999999993,436705.0,410954.0,391176.0,971750.0,0.0,425.8,425.0,3051391.9560000026,5774322.8,1301451.8710000024,1752465.4,109.54700000002049,45658.59999999986,-0.19999999999998863,-0.4617486132350341
2019-12-03 04:11:02,1347843.7799999998,896024.75,809187.0,1154412.0,2164250.0,3887000.0,454077.0899999999,428268.5,412721.0,400707.0,485875.0,0.0,425.8,425.0,3039483.9600000028,5947658.0,1298547.9000000022,1635784.2,-2903.971000000136,-116681.19999999995,0.0,-0.45787391511695674
2019-12-03 04:12:02,1339410.0599999998,900397.5,805654.0,1268892.0,2871000.0,2120000.0,458589.86999999994,431139.625,392933.0,410238.0,574250.0,0.0,425.0,425.0,3038920.1230000025,5858755.0,1294431.1270000022,1438358.2,-4116.773000000045,-197426.0,0.0,-0.4539904997395468
2019-12-03 04:13:02,1319927.9399999997,886749.125,811661.0,1383399.0,2738500.0,1767000.0,458017.19999999995,424470.0,406007.0,457947.0,750875.0,0.0,424.2,425.0,3028313.5330000026,5866818.2,1293102.2110000022,1232585.2,-1328.9159999999683,-205773.0,0.0,-0.45009844103743507
2019-12-03 04:14:02,1296210.0599999998,874249.125,822968.0,1287981.0,2782625.0,1767000.0,458713.79999999993,432994.75,403180.0,381618.0,353375.0,353000.0,423.0,425.0,3022585.4230000027,6141360.0,1293640.027000002,1106162.2,537.8159999998752,-126423.0,0.0,-0.4461978131098087
2019-12-03 04:15:02,1291039.0199999998,859805.75,763958.0,1163970.0,2429375.0,1767000.0,456586.19999999995,432553.0,406007.0,553365.0,706750.0,353000.0,421.8,425.0,3005017.0220000027,6110480.8,1291251.6070000022,1156200.0,-2388.4199999999255,50037.80000000005,0.0,-0.44228869021900125
2019-12-03 04:16:02,1274056.5599999998,848984.125,789399.0,1144881.0,2385125.0,2473000.0,458332.2899999999,431846.25,387279.0,429327.0,618375.0,0.0,421.0,425.0,2976893.853000003,5869949.6,1287729.7970000023,1188424.0,-3521.809999999823,32224.0,0.0,-0.43837114678907746
2019-12-03 04:17:02,1268504.0099999998,860335.75,815194.0,1144881.0,2076000.0,1060000.0,455651.18999999994,434629.0,395760.0,362556.0,662500.0,707000.0,420.8,424.8,2956608.293000003,5474147.4,1288405.3360000025,1337937.6,675.5390000001062,149513.6000000001,-0.19999999999998863,-0.43444525740441714
2019-12-03 04:18:02,1260327.5999999999,856051.25,783039.0,1230741.0,2959375.0,3180000.0,455546.42999999993,435203.25,387279.0,381618.0,353375.0,0.0,420.4,424.8,2932824.250000003,5770390.8,1286312.2320000022,1243171.8,-2093.104000000283,-94765.80000000005,0.0,-0.43051109680829525
2019-12-03 04:19:02,1266290.5499999998,858392.25,803180.0,1125792.0,3091875.0,2120000.0,459992.24999999994,434010.625,408127.0,429327.0,485875.0,353000.0,420.4,424.8,2919711.3730000025,5870403.0,1287760.4970000023,1279213.6,1448.2650000001304,36041.80000000005,0.0,-0.4265687399014585
2019-12-03 04:20:02,1269353.16,849911.75,793640.0,1364310.0,2782625.0,3180000.0,456786.5399999999,426501.75,417315.0,429327.0,618375.0,1060000.0,420.6,424.8,2919331.801000003,6263721.0,1288851.9150000024,1378131.0,1091.4180000000633,98917.3999999999,0.0,-0.42261826174069944
2019-12-03 04:21:02,1267597.6199999999,846908.125,808481.0,1307070.0,3356875.0,2120000.0,456071.0399999999,430079.5,397527.0,553365.0,485875.0,353000.0,420.4,424.6,2921441.2130000032,6419908.8,1290095.9150000024,1447038.6,1244.0,68907.6000000001,-0.19999999999998863,-0.41865973753742813
2019-12-03 04:22:02,1255376.0699999998,846289.75,766785.0,1154412.0,2871000.0,4240000.0,452913.11999999994,427473.5,424028.0,477036.0,574250.0,0.0,419.4,424.6,2906324.6250000033,7216815.0,1293770.8010000023,1310884.6,3674.8859999999404,-136154.0,0.0,-0.4146932426562389
2019-12-03 04:23:02,1256043.7799999998,835689.0,781979.0,1364310.0,2915250.0,2120000.0,460688.57999999996,436395.75,403534.0,391176.0,706750.0,0.0,418.8,424.6,2901183.411000003,7022703.8,1298288.7310000025,1383471.2,4517.930000000168,72586.59999999986,0.0,-0.4107188526134772
2019-12-03 04:24:02,1266357.2399999998,848895.75,779152.0,1230741.0,3224375.0,1060000.0,458150.8499999999,428180.25,401767.0,410238.0,441750.0,0.0,417.8,424.6,2894491.849000003,6858193.6,1295482.3760000025,1300228.4,-2806.3549999999814,-83242.80000000005,0.0,-0.4067366430758002
2019-12-03 04:25:02,1287346.7699999998,852915.25,828622.0,1297539.0,3621875.0,2473000.0,446082.11999999994,425044.25,399647.0,381618.0,485875.0,0.0,416.8,424.6,2905687.671000003,6871289.4,1289516.3920000023,1052186.6,-5965.984000000171,-248041.7999999998,0.0,-0.40274668985873724
2019-12-03 04:26:02,1309080.15,861042.5,818728.0,1106703.0,2517625.0,1060000.0,446616.17999999993,423277.375,388693.0,381618.0,662500.0,0.0,415.8,424.8,2918860.4520000024,6451366.0,1284498.1950000024,982562.2,-5018.196999999927,-69624.40000000014,0.19999999999998863,-0.39874906892524625
2019-12-03 04:27:02,1333704.6899999997,896775.625,828269.0,1326159.0,3091875.0,2827000.0,447016.8599999999,418551.25,415901.0,324378.0,485875.0,353000.0,415.8,424.8,2956920.151000002,6247290.4,1279909.0930000024,1004955.6,-4589.101999999955,22393.400000000023,0.0,-0.39474385638426734
2019-12-03 04:28:02,1342796.9399999997,886572.5,817668.0,1268892.0,3445250.0,3534000.0,449812.43999999994,428887.0,404594.0,477036.0,618375.0,0.0,415.4,424.8,2991585.2830000017,6617006.8,1276444.1150000026,1004452.6,-3464.9779999998864,-503.0,0.0,-0.39073112848927394
2019-12-03 04:29:02,1349150.8499999999,880697.875,831802.0,1478790.0,3268500.0,1767000.0,445776.74999999994,425839.25,408481.0,438858.0,618375.0,0.0,415.2,424.8,3025034.4300000016,6816841.6,1274843.8950000026,1045501.6,-1600.219999999972,41049.0,0.0,-0.3867109616368206
2019-12-03 04:30:02,1347901.0199999998,885998.25,854770.0,1230741.0,2915250.0,1767000.0,451367.63999999996,433701.5,389399.0,438858.0,795000.0,0.0,415.0,424.6,3048991.480000002,6520957.0,1275582.8490000025,1118774.6,738.9539999999106,73273.00000000012,-0.19999999999998863,-0.38268343236508984
2019-12-03 04:31:02,1329583.14,884187.25,848057.0,1392930.0,3312750.0,2473000.0,446654.51999999996,423189.0,387633.0,295758.0,530000.0,353000.0,415.2,424.4,3063586.828000002,7019827.4,1275360.8420000025,1145702.6,-222.00699999998324,26928.0,-0.20000000000004547,-0.37864861735243305
2019-12-03 04:32:02,1307801.6999999997,871731.5,792933.0,1287981.0,3180250.0,2827000.0,445118.48999999993,421378.125,387633.0,477036.0,706750.0,1060000.0,414.2,424.4,3046330.2050000024,7029866.8,1269892.9430000025,1361809.2,-5467.898999999976,216106.59999999986,0.0,-0.37460659341591196
2019-12-03 04:33:02,1278712.4399999997,876236.75,839576.0,1364310.0,2561875.0,2120000.0,444860.9099999999,424249.125,413428.0,372087.0,353375.0,353000.0,414.6,424.2,3035827.755000002,6589475.4,1269741.8620000028,1358419.4,-151.08099999977276,-3389.8000000000466,-0.19999999999998863,-0.3705574375098362
2019-12-03 04:34:02,1253801.6999999997,853710.25,815548.0,1669599.0,3401000.0,1767000.0,446368.31999999995,431669.625,410601.0,372087.0,618375.0,0.0,416.0,424.0,3008109.6000000024,6654137.2,1271450.2510000027,1345065.2,1708.3889999999665,-13354.199999999953,-0.19999999999998863,-0.3665012267242973
2019-12-03 04:35:02,1253563.2899999998,864399.25,813074.0,1144881.0,2871000.0,3180000.0,446768.99999999994,427164.25,411661.0,372087.0,485875.0,0.0,417.6,424.0,2976583.054000003,6910715.2,1273675.4730000028,1269886.0,2225.222000000067,-75179.19999999995,0.0,-0.3624380382837017
2019-12-03 04:36:02,1249231.68,865194.375,826502.0,1488348.0,3047750.0,2120000.0,450518.48999999993,426192.625,402474.0,505656.0,795000.0,0.0,419.2,424.0,2952403.1870000027,6806198.8,1278017.1920000028,1294265.6,4341.719000000041,24379.600000000093,0.0,-0.3583679495453004
2019-12-03 04:37:02,1255461.93,866431.125,856891.0,1354779.0,2959375.0,707000.0,449964.98999999993,425883.375,389753.0,496125.0,618375.0,707000.0,422.0,424.0,2953666.7580000027,6351383.4,1280311.5420000027,1209808.4,2294.3499999998603,-84457.20000000019,0.0,-0.3542910379977158
2019-12-03 04:38:02,1252447.1099999999,857685.5,830389.0,1240272.0,4019375.0,2120000.0,448743.7799999999,428136.0,391519.0,448416.0,309125.0,353000.0,423.4,423.8,2942866.0420000027,6618075.8,1277483.6910000027,1216224.2,-2827.851000000024,6415.800000000047,-0.19999999999998863,-0.35020738125946743
2019-12-03 04:39:02,1242582.1199999999,865724.375,804240.0,1211652.0,3666125.0,2473000.0,448610.39999999997,423454.0,406714.0,391176.0,353375.0,0.0,423.8,423.6,2940763.3510000026,6720711.4,1275511.5820000027,1167042.0,-1972.1089999999385,-49182.19999999995,-0.19999999999998863,-0.346117057077493
2019-12-03 04:40:02,1246388.5799999998,855432.875,821201.0,1354779.0,3047750.0,3887000.0,448295.30999999994,428887.0,404947.0,496125.0,485875.0,0.0,423.6,423.2,2939160.5340000032,6939441.0,1274818.5940000028,1191849.6,-692.9879999998957,24807.600000000093,-0.4000000000000341,-0.3420201433256688
2019-12-03 04:41:02,1247829.2999999998,865857.0,849470.0,1183032.0,2606000.0,2473000.0,452770.01999999996,428047.75,402827.0,419796.0,662500.0,0.0,422.8,422.8,2943606.1830000035,6860627.8,1275710.5250000027,1148177.6,891.9309999998659,-43672.0,-0.39999999999997726,-0.3379167180033271
2019-12-03 04:42:02,1232545.14,862102.5,812721.0,1345221.0,2473500.0,3180000.0,449640.7199999999,423409.875,391519.0,486567.0,485875.0,0.0,421.4,422.4,2929323.100000004,7256141.2,1275504.1710000024,978366.0,-206.35400000028312,-169811.6000000001,-0.4000000000000341,-0.3338068592337711
2019-12-03 04:43:02,1239328.6199999999,851811.0,840283.0,1364310.0,2429375.0,2473000.0,452216.51999999996,434629.0,396466.0,457947.0,750875.0,353000.0,420.0,422.2,2927503.302000004,7033548.8,1278486.7190000028,1068622.2,2982.5480000004172,90256.19999999995,-0.19999999999998863,-0.3296906452627873
2019-12-03 04:44:02,1232029.9799999997,859938.25,821555.0,1259361.0,3356875.0,1413000.0,448180.82999999996,432906.375,414841.0,429327.0,883375.0,353000.0,419.0,422.2,2927698.649000004,6769240.6,1281916.6800000027,1252852.4,3429.960999999894,184230.19999999995,0.0,-0.32556815445715676
2019-12-03 04:45:02,1236027.5999999999,858392.25,818375.0,1536030.0,2915250.0,1413000.0,450928.61999999994,431007.125,394700.0,381618.0,706750.0,353000.0,418.6,422.4,2925653.128000004,6284190.8,1280817.9670000027,1344726.0,-1098.7129999999888,91873.6000000001,0.19999999999998863,-0.3214394653031615
2019-12-03 04:46:02,1230303.0599999998,853710.25,843110.0,1402461.0,2915250.0,4240000.0,453914.81999999995,429726.125,384806.0,352998.0,441750.0,0.0,418.8,422.4,2918446.530000004,6743326.6,1277778.402000003,1287216.4,-3039.5649999997113,-57509.60000000009,0.0,-0.3173046564050921
2019-12-03 04:47:02,1233012.7799999998,857111.25,810601.0,1192590.0,3091875.0,2473000.0,449383.13999999996,424160.75,397173.0,438858.0,441750.0,353000.0,419.2,422.4,2917117.8080000044,6695075.4,1279007.8610000028,1339449.6,1229.4589999997988,52233.200000000186,0.0,-0.31316380648374953
2019-12-03 04:48:02,1234052.8199999998,840371.0,803534.0,1373841.0,3533625.0,3534000.0,451415.1599999999,418728.0,393993.0,524745.0,795000.0,707000.0,419.8,422.4,2906424.848000004,7130031.6,1275172.7890000031,1432434.2,-3835.0719999996945,92984.59999999986,0.0,-0.30901699437494745
2019-12-03 04:49:02,1224263.9699999997,863118.375,834276.0,1316601.0,2120125.0,3887000.0,451377.0899999999,428091.875,412721.0,581985.0,927500.0,353000.0,420.2,422.4,2908051.871000004,7388929.6,1274425.141000003,1471790.8,-747.6480000000447,39356.60000000009,0.0,-0.3048642990280109
2019-12-03 04:50:02,1230866.0099999998,858834.0,832156.0,1173501.0,2517625.0,3534000.0,449421.20999999996,422879.875,398587.0,352998.0,441750.0,0.0,420.4,422.4,2909864.1030000034,7661098.8,1273275.609000003,1342466.8,-1149.532000000123,-129324.0,0.0,-0.3007057995042733
2019-12-03 04:51:02,1220295.2399999998,857641.375,814841.0,1574208.0,3047750.0,2120000.0,452598.29999999993,430830.375,400707.0,486567.0,795000.0,1060000.0,420.2,422.4,2902994.964000004,7297948.2,1276413.355000003,1651830.6,3137.746000000043,309363.80000000005,0.0,-0.29654157497557115
2019-12-03 04:52:02,1227374.0999999999,860733.25,803180.0,1249830.0,3312750.0,2120000.0,451128.95999999996,420715.5,408834.0,381618.0,618375.0,0.0,421.0,422.4,2901107.4280000036,7282971.2,1278405.669000003,1605107.6,1992.314000000013,-46723.0,0.0,-0.29237170472273677
2019-12-03 04:53:02,1227164.3099999998,855830.5,802474.0,1412019.0,2650125.0,4594000.0,452893.94999999995,434584.75,391166.0,419796.0,530000.0,0.0,421.4,422.6,2902609.6260000034,7325906.8,1281307.3770000031,1389717.8,2901.7080000001006,-215389.80000000005,0.20000000000004547,-0.2881962681340894
2019-12-03 04:54:02,1222527.5999999999,846157.25,822262.0,1307070.0,3445250.0,2473000.0,454649.48999999993,432508.875,419081.0,553365.0,574250.0,353000.0,421.6,422.6,2896467.3270000042,7306225.6,1284117.2570000032,1313343.8,2809.880000000121,-76374.0,0.0,-0.28401534470392253
2019-12-03 04:55:02,1229683.14,848675.0,819788.0,1536030.0,2915250.0,4947000.0,454735.3499999999,423233.25,422615.0,486567.0,839250.0,353000.0,421.6,422.6,2891725.3530000043,7740856.4,1290056.3600000031,1490157.6,5939.102999999886,176813.80000000005,0.0,-0.27982901403099203
2019-12-03 04:56:02,1232497.6199999999,854770.25,830389.0,1373841.0,2517625.0,2827000.0,453857.57999999996,423719.125,414841.0,372087.0,662500.0,707000.0,421.8,422.8,2896701.204000004,7736158.0,1291712.766000003,1370161.6,1656.405999999959,-119996.0,0.19999999999998863,-0.27563735581699916
2019-12-03 04:57:02,1225590.2099999997,849911.75,855477.0,1612359.0,3489375.0,2827000.0,453666.68999999994,429902.875,404594.0,457947.0,706750.0,1060000.0,421.2,422.8,2904639.526000004,7985388.8,1293209.7870000033,1615102.4,1497.0210000001825,244940.7999999998,0.0,-0.2714404498650743
2019-12-03 04:58:02,1220839.0199999998,855212.0,837103.0,1307070.0,2915250.0,3887000.0,455116.8599999999,432199.625,408834.0,457947.0,706750.0,353000.0,420.8,422.6,2910176.5680000046,7876024.0,1296710.9440000034,1728682.6,3501.157000000123,113580.20000000019,-0.19999999999998863,-0.26723837607825696
2019-12-03 04:59:02,1222718.4899999998,847084.75,805654.0,1412019.0,3401000.0,1413000.0,456719.8499999999,429284.5,395053.0,448416.0,574250.0,353000.0,420.6,422.4,2907078.6460000044,7676163.8,1291674.5410000032,1707692.8,-5036.403000000166,-20989.800000000047,-0.20000000000004547,-0.26303121445797495
2019-12-03 05:00:02,1207844.4599999997,831581.25,815548.0,1259361.0,2650125.0,2473000.0,455221.88999999996,425706.75,427209.0,486567.0,441750.0,353000.0,420.6,422.4,2898444.160000004,7073005.0,1293185.3490000032,1628192.8,1510.8079999999609,-79500.0,0.0,-0.25881904510252074
2019-12-03 05:01:02,1202167.9799999997,828489.5,784806.0,1488348.0,2650125.0,707000.0,459610.73999999993,423940.0,398587.0,381618.0,662500.0,1060000.0,420.4,422.4,2878005.4820000036,6698406.4,1291129.3560000032,1700699.0,-2055.9930000000168,72506.19999999995,0.0,-0.2546019482055276
2019-12-03 05:02:02,1204199.9999999998,839664.25,796466.0,1173501.0,3224375.0,2120000.0,456843.7799999999,427694.375,415548.0,467478.0,750875.0,0.0,421.4,422.6,2859875.7400000035,6416234.8,1293513.874000003,1499430.2,2384.5179999999236,-201268.80000000005,0.20000000000004547,-0.2503800040544415
2019-12-03 05:03:02,1207634.67,837367.5,820495.0,1192590.0,3047750.0,4240000.0,461070.3599999999,423719.125,374912.0,515187.0,530000.0,353000.0,423.0,422.8,2850344.370000004,6490438.8,1286224.0740000033,1475528.2,-7289.799999999814,-23902.0,0.19999999999998863,-0.24615329302899316
2019-12-03 05:04:02,1206623.2499999998,833127.25,797880.0,1307070.0,2915250.0,4240000.0,459858.5999999999,440636.0,368905.0,477036.0,706750.0,0.0,423.6,423.0,2842779.022000004,6937699.0,1283892.5240000032,1437152.2,-2331.5500000000466,-38376.0,0.19999999999998863,-0.2419218955996679
2019-12-03 05:05:02,1208464.65,838516.0,809894.0,1364310.0,2606000.0,2473000.0,464380.82999999996,430697.875,385159.0,448416.0,441750.0,0.0,423.8,422.6,2843159.2100000037,6949863.8,1278312.5370000033,1358922.0,-5579.986999999965,-78230.19999999995,-0.39999999999997726,-0.2376858923261731
2019-12-03 05:06:02,1210248.8099999998,843286.25,797880.0,1249830.0,2959375.0,1767000.0,455784.8399999999,425574.25,397880.0,391176.0,706750.0,353000.0,424.0,422.4,2850349.5260000033,7176010.2,1277732.8070000033,1228283.6,-579.7299999999814,-130638.3999999999,-0.20000000000004547,-0.23344536385590547
2019-12-03 05:07:02,1221754.8599999999,833480.5,780212.0,1221210.0,2694375.0,2120000.0,458293.94999999995,435335.75,373145.0,467478.0,441750.0,353000.0,423.0,422.2,2849372.9480000036,7079552.0,1271070.5160000033,1237058.6,-6662.290999999968,8775.0,-0.19999999999998863,-0.22920039092241426
2019-12-03 05:08:02,1223815.4999999998,842491.25,775265.0,1278450.0,3401000.0,2473000.0,462425.2199999999,431890.5,414134.0,372087.0,530000.0,0.0,421.6,422.0,2844587.8640000033,6813974.0,1280820.1630000032,1137838.6,9749.64699999988,-99220.0,-0.19999999999998863,-0.22495105434386492
2019-12-03 05:09:02,1218453.8399999999,831272.125,833216.0,1287981.0,2473500.0,1413000.0,463932.62999999995,431934.625,400707.0,362556.0,750875.0,0.0,421.2,421.8,2853650.157000004,6156406.2,1286255.0940000033,1123767.6,5434.931000000099,-14071.0,-0.19999999999998863,-0.22069743502150108
2019-12-03 05:10:02,1218863.9699999997,828357.0,761131.0,1335690.0,2473500.0,2473000.0,459887.2199999999,431139.625,390813.0,505656.0,618375.0,707000.0,421.0,422.0,2843945.6210000035,6124182.2,1286575.5220000031,1311940.6,320.4279999998398,188173.0,0.19999999999998863,-0.2164396139381029
2019-12-03 05:11:02,1223481.7799999998,846554.75,798233.0,1354779.0,2517625.0,1767000.0,464161.5899999999,430123.75,418728.0,438858.0,839250.0,707000.0,421.0,421.8,2847316.5150000034,6056822.0,1293330.3720000032,1418777.0,6754.850000000093,106836.3999999999,-0.19999999999998863,-0.21217767215644634
2019-12-03 05:12:02,1226830.3199999998,841431.125,778092.0,1440639.0,2341000.0,2120000.0,465916.8599999999,431272.125,390813.0,524745.0,706750.0,353000.0,422.6,421.6,2849497.7320000036,6030032.8,1297575.8290000032,1483230.4,4245.456999999937,64453.39999999991,-0.19999999999998863,-0.20791169081775945
2019-12-03 05:13:02,1229854.8599999999,832641.375,768551.0,1354779.0,3136000.0,1413000.0,466899.6599999999,428666.125,383746.0,496125.0,441750.0,0.0,423.4,421.4,2847392.8290000036,5780298.6,1291748.242000003,1490388.0,-5827.587000000058,7157.600000000093,-0.20000000000004547,-0.20364175114017766
2019-12-03 05:14:02,1231915.4999999998,858259.75,827562.0,1402461.0,2915250.0,2473000.0,465440.0399999999,431272.125,393640.0,429327.0,706750.0,0.0,423.4,421.2,2854351.8860000037,6103544.6,1290503.8240000033,1494917.2,-1244.4179999998305,4529.199999999953,-0.19999999999998863,-0.1993679344171974
2019-12-03 05:15:02,1231161.93,843065.375,795760.0,1507410.0,3091875.0,2827000.0,463045.13999999996,429947.0,408127.0,286227.0,574250.0,353000.0,423.4,421.0,2866678.953000004,6332363.6,1294359.6830000032,1371406.4,3855.8589999999385,-123510.80000000005,-0.19999999999998863,-0.19509032201612833
2019-12-03 05:16:02,1227793.9499999997,838206.75,765018.0,1469259.0,3047750.0,3180000.0,466556.2199999999,439090.125,412014.0,429327.0,485875.0,353000.0,423.4,421.0,2859228.7870000037,6743884.6,1295289.084000003,1228025.2,929.400999999838,-143381.19999999995,0.0,-0.19080899537654492
2019-12-03 05:17:02,1240082.4599999997,834584.75,804240.0,1307070.0,3003500.0,3180000.0,468550.1699999999,443595.375,396820.0,429327.0,265000.0,0.0,421.8,421.0,2865739.5400000038,7061670.8,1299481.796000003,1049991.6,4192.712000000058,-178033.59999999986,0.0,-0.18652403600873457
2019-12-03 05:18:02,1234711.0799999998,826546.0,749470.0,1135323.0,2385125.0,1060000.0,470191.2299999999,437455.875,400000.0,391176.0,574250.0,0.0,421.2,421.0,2861675.5090000033,6797004.6,1305148.8600000031,1055501.8,5667.064000000013,5510.199999999953,0.0,-0.18223552549214744
2019-12-03 05:19:02,1226362.9499999997,839046.0,777385.0,1421550.0,2473500.0,1413000.0,468407.06999999995,428533.625,402120.0,467478.0,441750.0,0.0,421.4,421.0,2846686.849000003,6500472.4,1306890.5660000031,1010132.0,1741.7060000000056,-45369.80000000005,0.0,-0.17794354547384178
2019-12-03 05:20:02,1239242.7599999998,827429.375,744170.0,1278450.0,2429375.0,2473000.0,466393.94999999995,430874.5,411661.0,381618.0,750875.0,1060000.0,421.6,421.0,2834857.8150000037,6251380.4,1308452.6280000033,1205935.2,1562.0620000001509,195803.19999999995,0.0,-0.17364817766693041
