tt,CO2_outdoor,PM2.5_outdoor,PM10_outdoor,CO2_classroom,PM2.5_classroom,PM10_classroom,CO2_classroom_change,PM2.5_classroom_change,PM10_classroom_change,time,lunch_timediff
2019-12-09 17:22:58,1.8452553478448817,-0.23603502670745216,0.5816471940300869,-0.27014921982605977,1.2574237087948916,-0.0659895883729175,-0.014613612634229188,-0.06998075477303053,-0.4555355579198961,0.2770720733210665,0.9984486716300125
2019-12-09 17:23:58,1.5668385628602548,-0.24023486342870512,0.6258139791041676,-0.27014921982605977,1.2446877761611348,-0.03204150532887611,-0.014613612634229188,-0.2118627454917847,0.5018994999427295,0.271013860494674,0.9984544040404743
2019-12-09 17:24:58,1.2046925246895441,-0.23998896334237996,0.6818059262430852,-0.27014921982605977,1.2436514408232826,-0.009795293790990658,-0.014613612634229188,-0.010584038692782946,0.32890629017766254,0.2649513410907688,0.9984601405259118
2019-12-09 17:25:58,0.8643297068599276,-0.24489869121389093,0.7519440664266273,-0.27014921982605977,1.2285261338406845,-0.010832443623598663,-0.014613612634229188,-0.25296930384843785,-0.015300481831645302,0.25888463053098,0.9984658809771106
2019-12-09 17:26:58,0.5784249398830498,-0.25103585105327947,0.6197181837673107,-0.27014921982605977,1.2205613572882597,0.01058603148538448,-0.014613612634229188,-0.12978025139407454,0.3166695482513855,0.2528138443167305,0.9984716252847808
2019-12-09 17:27:58,0.507629473774489,-0.2512390307871627,0.5211105998590668,-0.27014921982605977,1.17945723310749,0.04832820884845701,-0.014613612634229188,-0.6999062878800062,0.557989036907421,0.24673909802704144,0.998477373339559
2019-12-09 17:28:58,0.5294126941155847,-0.24823815960566492,0.3957831485007727,-0.27014921982605977,1.1538052569382866,0.006219571832009572,-0.014613612634229188,-0.4340690722586264,-0.6224758720262361,0.2406605073163232,0.9984831250320105
2019-12-09 17:29:58,0.5566417195419541,-0.24790635308273373,0.23408148917530874,-0.27014921982605977,1.0814034753552675,-0.0743335178003419,-0.014613612634229188,-1.238348069117037,-1.1908148126980431,0.23457818791218327,0.9984888802526315
2019-12-09 17:30:58,0.6110997703946927,-0.24816465654994385,0.2042014894527381,-0.27014921982605977,1.0443223337482086,-0.08678495497578877,-0.014613612634229188,-0.630695296302131,-0.1840422257125031,0.22849225561321432,0.9984946388918509
2019-12-09 17:31:58,0.6601120161621578,-0.2403372025657521,0.23338645488622176,-0.27014921982605977,0.9996511429680799,-0.0671360928472169,-0.014613612634229188,-0.761273746436571,0.29050868762646503,0.2224028262867947,0.9985004008400321
2019-12-09 17:32:58,0.6846181390458895,-0.23712199686321048,0.2325808378980596,-0.27014921982605977,1.0032805341825433,-0.04594508696537358,-0.014613612634229188,0.06968465628670305,0.3133067842947829,0.21631001586687984,0.9985061659874765
2019-12-09 17:33:58,0.690063944131163,-0.23283194098975074,0.27890779258060927,-0.27014921982605977,0.9918382673563333,-0.040402380765528184,-0.014613612634229188,-0.18960664776572922,0.08197202831746628,0.21021394035179997,0.9985119342244237
