tt,CO2_outdoor,PM2.5_outdoor,PM10_outdoor,CO2_classroom,PM2.5_classroom,PM10_classroom,CO2_classroom_change,PM2.5_classroom_change,PM10_classroom_change,time,day
2019-10-28 19:16:36,-0.4649540452897547,-0.35584433354272527,-0.6577943939581755,-0.4429459618597863,-0.3881561128527683,-0.41751804386931185,-0.0685510689929726,-0.29404330070083506,0.03843406874848466,-0.4501563647768297,-1.3634338736453526
2019-10-28 19:17:36,-0.41889201125414105,-0.37555708265851667,-0.6626546191645096,-0.4400347499339909,-0.38377460340945374,-0.4210662315275312,0.11487462853290921,0.16221358961086696,-0.03574927788261767,-0.45594300888899697,-1.3634338736453526
2019-10-28 19:18:36,-0.422435244641496,-0.39266753868654963,-0.6784903436850503,-0.43828802277851375,-0.38771848071540427,-0.4161277640558283,0.06901820415143387,-0.15226041470155702,0.04897934846391167,-0.4617208423548924,-1.3634338736453526
2019-10-28 19:19:36,-0.42952171141620693,-0.4025924531113058,-0.6602220510981992,-0.43537681085271834,-0.3923153307518916,-0.42142314583856083,0.11487462853290921,-0.1769250886035682,-0.05319282376311298,-0.4674897551728927,-1.3634338736453526
2019-10-28 19:20:36,-0.45432434512769077,-0.4071448367304554,-0.6779652326103504,-0.4377057803933547,-0.4022578396020907,-0.43282946011953705,-0.09147928118371353,-0.3788461264441606,-0.11420283399046176,-0.47324963751121485,-1.3634338736453526
2019-10-28 19:21:36,-0.4897566790012395,-0.40715094319921397,-0.6737506466410095,-0.43828802277851375,-0.4184269581283435,-0.4363465084358863,-0.022694644611503775,-0.6140432334484628,-0.035438390539890285,-0.47900037971000187,-1.3634338736453526
2019-10-28 19:22:36,-0.4897566790012395,-0.40759371016999946,-0.6713144498114331,-0.43945250754883186,-0.4343576779739855,-0.42998028516629233,-0.04562285680223819,-0.6050382238348146,0.06323370258360211,-0.4847418722834128,-1.3634338736453526
2019-10-28 19:23:36,-0.46849727867710966,-0.41062784509529265,-0.6781972750869841,-0.44119923470430916,-0.439583803070293,-0.43384943325939324,-0.06855106899297911,-0.2006946327503341,-0.038953665988741545,-0.49047400592170304,-1.3634338736453526
2019-10-28 19:24:36,-0.46141081190239874,-0.41290781885344613,-0.6723850559336859,-0.4446926890152636,-0.4283150292548524,-0.43615309118276807,-0.13733570556518232,0.42236554063607934,-0.023324206607010473,-0.49619667149331204,-1.3634338736453526
2019-10-28 19:25:36,-0.44723787835297985,-0.41573466862541236,-0.6633977463362323,-0.4464394161707409,-0.4077618142166378,-0.4281736047149174,-0.06855106899297911,0.7730658140362089,0.07934011584431738,-0.5019097600469373,-1.3634338736453526
2019-10-28 19:26:36,-0.44015141157826987,-0.42323425145426385,-0.6713901941966726,-0.4464394161707409,-0.4002723972083502,-0.43125488110193194,0.00023356757923063392,0.2796082724556279,-0.031087753403390078,-0.5076131628136058,-1.3634338736453526
2019-10-28 19:27:36,-0.4862134456138835,-0.4282393228240354,-0.6557749581705264,-0.45109735525201344,-0.40285442059276655,-0.4409217651055589,-0.18319212994665116,-0.10081924219011458,-0.09683680040371612,-0.5133067712087526,-1.3634338736453526
2019-10-28 19:28:36,-0.5287322462621422,-0.42836933079377176,-0.6384228799248364,-0.4545908095629679,-0.4117670353524519,-0.4420838381843438,-0.13733570556518232,-0.3399440395603132,-0.011926911175610939,-0.5189904768342783,-1.3634338736453526
2019-10-28 19:29:36,-0.5747942802977549,-0.43231490081924145,-0.6442658080920672,-0.45517305194812707,-0.43217582255948916,-0.44240733181618447,-0.02269464461151029,-0.7741878161757395,-0.0035547452828902813,-0.5246641714806223,-1.3634338736453526
2019-10-28 19:30:36,-0.6810912819184011,-0.4389063171603054,-0.6498065231778014,-0.4563375367184452,-0.4614095310843442,-0.4481752533855554,-0.04562285680223819,-1.1075306899829191,-0.05791054192215363,-0.5303277471288178,-1.3634338736453526
2019-10-28 19:31:36,-0.8192773840252401,-0.4476640579750086,-0.6434570148202825,-0.4575020214887633,-0.47292454881599844,-0.449315217568114,-0.04562285680223819,-0.4382443477714417,-0.011706181526695407,-0.5359810959525463,-1.3634338736453526
2019-10-28 19:32:36,-0.8795123516102746,-0.4525190934520151,-0.6498452977228867,-0.4563375367184452,-0.4740927317831415,-0.44748075225326295,0.046089991960699454,-0.04741438895396607,0.01798977307755602,-0.5416241103201962,-1.3634338736453526
2019-10-28 19:33:36,-0.8972285185470485,-0.4609103479377467,-0.6511776683120976,-0.45866650625908156,-0.4773251717419136,-0.446209488895179,-0.09147928118371353,-0.12538736265933684,0.012366906657038738,-0.5472566827969095,-1.3634338736453526
2019-10-28 19:34:36,-0.9007717519344035,-0.4691550650284398,-0.6560794501153542,-0.462159960570036,-0.4823348359946901,-0.44528480265246473,-0.13733570556518232,-0.19251827887127726,0.008906768067822502,-0.552878706146623,-1.3634338736453526
2019-10-28 19:35:36,-0.9007717519344035,-0.4768009464394072,-0.6571983284657472,-0.46623565726614946,-0.4909455091049353,-0.44542415768633115,-0.16026391775591675,-0.3285388277151625,-0.0017163519200303536,-0.5584900733341174,-1.3634338736453526
2019-10-28 19:36:36,-0.8051044504758232,-0.48388047407601464,-0.6544290401984558,-0.4644889301106723,-0.49596970221680925,-0.44394624896881824,0.06901820415143387,-0.19306707601861225,0.014430001855000775,-0.5640906775270511,-1.3634338736453526
2019-10-28 19:37:36,-0.7448694828907887,-0.4952673074754139,-0.6610505945188531,-0.46623565726614946,-0.49804654275910165,-0.4391433330854034,-0.0685510689929726,-0.08173702102042925,0.04762603556278438,-0.5696804120979911,-1.3634338736453526
2019-10-28 19:38:36,-0.7342397827287237,-0.5059100198939717,-0.6681959293674194,-0.46856462680678584,-0.49718199030697985,-0.44420488691828314,-0.09147928118371353,0.029367923538645282,-0.050858344431838495,-0.5752591706264497,-1.3634338736453526
2019-10-28 19:39:36,-0.6917209820804671,-0.5183616721310269,-0.6682195308437017,-0.46798238442162676,-0.49162015016809324,-0.44529590637746397,0.023161779769965047,0.20679810339122562,-0.011217529741602394,-0.5808268469009061,-1.3634338736453526
2019-10-28 19:40:36,-0.6740048151436931,-0.5292239295102552,-0.6685477645769912,-0.46856462680678584,-0.48289958585295295,-0.4461199363675223,-0.022694644611503775,0.3261122770315807,-0.008551974157992057,-0.5863833349208311,-1.3634338736453526
2019-10-28 19:41:36,-0.6704615817563362,-0.5403483766961239,-0.6828279398907585,-0.4720580811177403,-0.4832317503157917,-0.44632496106491976,-0.13733570556518232,-0.015835545274291835,-0.002371981293257913,-0.5919285288986995,-1.3634338736453526
2019-10-28 19:42:36,-0.7058939156298859,-0.5475343345480935,-0.6750409187379834,-0.4749692930435357,-0.48397442449233624,-0.45831066202213927,-0.11440749337444793,-0.03134168779549153,-0.11998728457199791,-0.5974623232620128,-1.3634338736453526
2019-10-28 19:43:36,-0.6917209820804671,-0.5529345352902633,-0.6885446935400541,-0.4749692930435357,-0.49053850860921944,-0.45655322195545867,0.00023356757923063392,-0.2512332255482649,0.01722077240867443,-0.6029846126553029,-1.3634338736453526
2019-10-28 19:44:36,-0.7377830161160807,-0.5549575720101331,-0.6945228681333852,-0.4784627473544903,-0.49257170249083454,-0.45730148234540696,-0.13733570556518884,-0.08008836005470593,-0.007795509562946811,-0.6084952919421411,-1.3634338736453526
2019-10-28 19:45:36,-0.7058939156298859,-0.5512652061760909,-0.6862510538849712,-0.4802094745099674,-0.49246048248528146,-0.455876259744475,-0.0685510689929726,0.0009123720807096282,0.013903996942924279,-0.6139942562071351,-1.3634338736453526
2019-10-28 19:46:36,-0.7342397827287257,-0.5433853717967513,-0.6755576304353103,-0.48661414074671727,-0.49793650700577347,-0.45819528840617063,-0.2519767665188609,-0.21013405880530076,-0.023477664185280748,-0.6194814007579329,-1.3634338736453526
2019-10-28 19:47:36,-0.7200668491793069,-0.536565346763427,-0.6817000283390086,-0.48661414074671727,-0.5063753037564341,-0.455409363073829,0.00023356757923063392,-0.3220465591067484,0.02748891014292219,-0.624956621127213,-1.3634338736453526
2019-10-28 19:48:36,-0.7342397827287257,-0.5298748587696827,-0.6647980522121342,-0.48661414074671727,-0.5106892176501439,-0.4590090797543411,0.00023356757923063392,-0.16623776986827096,-0.03626373065688549,-0.6304198130746695,-1.3634338736453526
2019-10-28 19:49:36,-0.7519559496654996,-0.5275745624781654,-0.6638071530846072,-0.48603189836155825,-0.5139218465668078,-0.45028742497971885,0.023161779769965047,-0.12539450014696465,0.08674973720726976,-0.6358708725890041,-1.3634338736453526
2019-10-28 19:50:36,-0.7732153499896295,-0.5281997992613077,-0.5892271944320226,-0.4813739592802857,-0.5134885957272889,-0.4484377933343709,0.18365926510511243,0.013076410691677266,0.01814118989962043,-0.6413096958899009,-1.3634338736453526
2019-10-28 19:51:36,-0.7236100825666618,-0.5267231575815596,-0.45424925810664196,-0.4755515354286949,-0.5081252040426698,-0.45129477228631654,0.2295156894865878,0.19930212969743238,-0.028848424330216497,-0.6467361794300057,-1.3634338736453526
2019-10-28 19:52:36,-0.6775480485310481,-0.5277853059550822,-0.4215749592110108,-0.4778805049693311,-0.5056907036545292,-0.4476230967515522,-0.091479281183707,0.08866941052907812,0.03633201697223452,-0.6521502198968914,-1.3634338736453526
2019-10-28 19:53:36,-0.6917209820804681,-0.5263324250452194,-0.4167055895212463,-0.4784627473544903,-0.5048879025543598,-0.44640772068257534,-0.02269464461151029,0.027035395872962678,0.011808942045094513,-0.657551714215033,-1.3634338736453526
2019-10-28 19:54:36,-0.7094371490172419,-0.5224190099522816,-0.4011391579418528,-0.4778805049693311,-0.5092163927643332,-0.4565315218748799,0.023161779769971563,-0.16678835961042246,-0.10139854648130413,-0.6629405595477645,-1.3634338736453526
2019-10-28 19:55:36,-0.7377830161160807,-0.5221794950978905,-0.4685132297828387,-0.48195620166544473,-0.5183840027158649,-0.45451337422951843,-0.16026391775592325,-0.34957594753953086,0.019823611181027816,-0.6683166532992401,-1.3634338736453526
2019-10-28 19:56:36,-0.7732153499896295,-0.5251986863603274,-0.5890399937926549,-0.48544965597639916,-0.5231597183769978,-0.45433922971407154,-0.13733570556518232,-0.18368136202487154,0.0014135485845774764,-0.6736798931163818,-1.3634338736453526
2019-10-28 19:57:36,-0.7980179837011132,-0.5210766804546242,-0.5848415485623213,-0.48253844405060375,-0.5248265751528962,-0.457787969315879,0.11487462853290921,-0.0662507450546436,-0.03475641354636125,-0.6790301768908366,-1.3634338736453526
2019-10-28 19:58:36,-0.8015612170884683,-0.5206750997854616,-0.5471989889203999,-0.48486741359124014,-0.52174679836752,-0.4552835464081487,-0.09147928118371353,0.11304337160000456,0.024678460868691344,-0.6843674027609116,-1.3634338736453526
2019-10-28 19:59:36,-0.7625856498275635,-0.5267415651477467,-0.42980322830023243,-0.48544965597639916,-0.518277800543728,-0.459122621000175,-0.022694644611503775,0.12774537911023146,-0.03865341973194528,-0.6896914691135207,-1.3634338736453526
2019-10-28 20:00:36,-0.7342397827287257,-0.5246526406120041,-0.39572079507674685,-0.48370292882092186,-0.5116076931987021,-0.45770647994684266,0.06901820415144037,0.2486605701641326,0.013813329060061233,-0.6950022745861163,-1.3634338736453526
2019-10-28 20:01:36,-0.7519559496654996,-0.5235039727715834,-0.40050903529658516,-0.48661414074671727,-0.5058529483862756,-0.4449711424970041,-0.11440749337444793,0.21408467240786003,0.12682133366733092,-0.700299718068615,-1.3634338736453526
2019-10-28 20:02:36,-0.7909315169264033,-0.5226178942472723,-0.4217166067755123,-0.491854322213149,-0.4987000806217665,-0.4427347821994712,-0.20612034213739208,0.26689583139711265,0.02200219131499995,-0.7055836987053317,-1.3634338736453526
2019-10-28 20:03:36,-0.8121909172505322,-0.5200045030542861,-0.3980576363680996,-0.49127207982799,-0.4934792533126179,-0.4391288821822896,0.023161779769965047,0.19391705974492426,0.03567533077882884,-0.7108541158968893,-1.3634338736453526
2019-10-28 20:04:36,-0.8759691182229217,-0.51170712325029,-0.4648731350987218,-0.4959300189092627,-0.4883565260617634,-0.42917886779174047,-0.18319212994665768,0.1902115360156185,0.0990133700901582,-0.7161108693021426,-1.3634338736453526
2019-10-28 20:05:36,-0.8972285185470505,-0.5058643229295703,-0.4922522797380061,-0.5000057156053762,-0.48623637062357133,-0.43106420145359664,-0.16026391775591675,0.07679569004943462,-0.019147762589515598,-0.7213538588400843,-1.3634338736453526
2019-10-28 20:06:36,-0.8972285185470505,-0.49911767484074465,-0.4930120653522954,-0.49767674606473983,-0.4918483398979062,-0.43822883803276075,0.09194641634217479,-0.21526908644951376,-0.07185499263514485,-0.7265829846917523,-1.3634338736453526
2019-10-28 20:07:36,-0.8830555849976306,-0.49298026530111994,-0.424032164160722,-0.5029169275311716,-0.5057863085108006,-0.43654817865488993,-0.20612034213739208,-0.5297662300363308,0.01645421335882499,-0.7317981473021259,-1.3634338736453526
2019-10-28 20:08:36,-0.8759691182229217,-0.4928183322841887,-0.4122014524350317,-0.5081571089976034,-0.5245587874246997,-0.43299481144842145,-0.20612034213739208,-0.7123797060266015,0.03515085643390677,-0.7369992473820276,-1.3634338736453526
2019-10-28 20:09:36,-0.8192773840252431,-0.49148229338674937,-0.38927438906332307,-0.5081571089976034,-0.5376869513045975,-0.43508426457302696,0.00023356757923063392,-0.49917755652887097,-0.021185639871504472,-0.7421861859100102,-1.3634338736453526
2019-10-28 20:10:36,-0.8617961846735028,-0.49465452579055674,-0.38497841235310076,-0.5093215937679214,-0.5460852418399111,-0.4389316067314974,-0.04562285680223819,-0.32051652186963564,-0.03873596103205964,-0.7473588641342386,-1.3634338736453526
2019-10-28 20:11:36,-0.9255743856458913,-0.4946917884181744,-0.37828454887668916,-0.513397290464035,-0.5490777871288652,-0.44170582606578757,-0.16026391775592325,-0.11632584519439321,-0.028022173161343818,-0.7525171835743767,-1.3634338736453526
2019-10-28 20:12:36,-0.9574634861320861,-0.49641579230032357,-0.43893771085905403,-0.5099038361530804,-0.5473605665440081,-0.4413909577140828,0.13780284072365015,0.06157567197442209,0.0028184999061295216,-0.7576610460234582,-1.3634338736453526
2019-10-28 20:13:36,-0.961006719519441,-0.4903651879103464,-0.40148369207973333,-0.5081571089976034,-0.539972336922149,-0.44782930044407626,0.06901820415143387,0.2757861313882599,-0.06460385785682728,-0.7627903535497577,-1.3634338736453526
2019-10-28 20:14:36,-0.9291176190332463,-0.4831462537879414,-0.31182911539072594,-0.5075748666124442,-0.5390999322682344,-0.4421905427185,0.023161779769965047,0.029664523974734718,0.055970869899175726,-0.7679050084986515,-1.3634338736453526
2019-10-28 20:15:36,-0.8724258848355687,-0.467605742755894,-0.2152953615428377,-0.5075748666124442,-0.538411772008078,-0.43816423421002515,0.00023356757923063392,0.02270507884356921,0.039872583221208964,-0.7730049134944831,-1.3634338736453526
2019-10-28 20:16:36,-0.7625856498275655,-0.4608165681116117,-0.1923832002922749,-0.5058281394569669,-0.5424959749303297,-0.4383731682070526,0.06901820415144037,-0.15756092022699067,-0.002411010755696209,-0.7780899714424127,-1.3634338736453526
2019-10-28 20:17:36,-0.6669183483689832,-0.45266327619627145,-0.20737745815658362,-0.5093215937679214,-0.5423063060518399,-0.4416790011890553,-0.13733570556518232,0.0038756135431418388,-0.033329669863895864,-0.783160085530268,-1.3634338736453526
2019-10-28 20:18:36,-0.7165236157919519,-0.45045397320813896,-0.31633537651303895,-0.5128150480788759,-0.5432403366662949,-0.4422066069833659,-0.13733570556518232,-0.03856977546192779,-0.005592549680728875,-0.7882151592303829,-1.3634338736453526
2019-10-28 20:19:36,-0.7944747503137582,-0.4473758933571785,-0.4630957716893738,-0.513397290464035,-0.5412278367215364,-0.4461220059967381,-0.02269464461151029,0.07272922982051296,-0.03941542352240658,-0.7932550963014422,-1.3634338736453526
2019-10-28 20:20:36,-0.7625856498275635,-0.44725633847458823,-0.5483889136171907,-0.5174729871601486,-0.5435098850989024,-0.4489565694407218,-0.16026391775591675,-0.08948831613204507,-0.02862463354699212,-0.7982798007903099,-1.3634338736453526
2019-10-28 20:21:36,-0.7625856498275635,-0.4402156681556308,-0.5811277464387449,-0.5244598957820574,-0.542196754884073,-0.44395907190962114,-0.2749049787095953,0.04631200668248329,0.04956868970252182,-0.8032891770338536,-1.3634338736453526
2019-10-28 20:22:36,-0.8121909172505322,-0.43536917414643866,-0.5880647709224373,-0.5262066229375347,-0.5396574895357785,-0.44451766373993384,-0.06855106899297911,0.09262668693238107,-0.005901906456301667,-0.8082831296607712,-1.3634338736453526
2019-10-28 20:23:36,-0.7767585833769834,-0.4248486413207271,-0.5920466999445647,-0.5238776533968984,-0.5389872524105822,-0.44418108800737083,0.09194641634217479,0.022028070052210483,0.00303522092678359,-0.8132615635934034,-1.3634338736453526
2019-10-28 20:24:36,-0.7838450501516944,-0.4151804530200376,-0.6205339769566237,-0.5302823196336482,-0.5389831832851064,-0.44675027534398404,-0.2519767665188609,-0.003135027438176586,-0.025975185360578506,-0.8182243840495455,-1.3634338736453526
2019-10-28 20:25:36,-0.8901420517723406,-0.403636927096633,-0.6556537671541434,-0.5273711077078529,-0.5361779927935486,-0.44443262278495926,0.11487462853290921,0.10267145087763932,0.022813792769680135,-0.8231714965442478,-1.3634338736453526
2019-10-28 20:26:36,-0.968093186294149,-0.3959472726160269,-0.6610242109907336,-0.5267888653226938,-0.5321246997251403,-0.4498546352145276,0.023161779769965047,0.1498159051781531,-0.05445707223268176,-0.8281028068916203,-1.3634338736453526
2019-10-28 20:27:36,-0.9999822867803417,-0.40534494948406435,-0.6543382630565929,-0.5273711077078529,-0.5335608389151896,-0.44853378835861657,-0.022694644611503775,-0.057535872668244975,0.01286193580527526,-0.8330182212066234,-1.3634338736453526
2019-10-28 20:28:36,-0.975179653068858,-0.4110191847074738,-0.6523094118378564,-0.5308645620188075,-0.5308304992596619,-0.4451070517989838,-0.13733570556518884,0.0998441177048519,0.03388660796433799,-0.8379176459068519,-1.3634338736453526
2019-10-28 20:29:36,-0.9397473191953092,-0.4101781291148282,-0.6100529764702047,-0.5308645620188075,-0.5271904810468272,-0.4424759982444179,0.00023356757923063392,0.13420531522863824,0.025942709338260126,-0.8428009877143231,-1.3634338736453526
2019-10-28 20:30:36,-0.8476232511240829,-0.4154326071041731,-0.5830878398511168,-0.5384337130258754,-0.5242095109525983,-0.4421267966785964,-0.2978331909003297,0.10931115629832992,0.0031612740645744417,-0.847668153657249,-1.3634338736453526
2019-10-28 20:31:36,-0.7590424164402105,-0.4178275056756772,-0.5571445242609332,-0.542509409721989,-0.5236103324439911,-0.44131920326765434,-0.16026391775592325,0.019343980006581735,0.007737742740505071,-0.852519051071804,-1.3634338736453526
2019-10-28 20:32:36,-0.6881777486931141,-0.40271880523461384,-0.5539084076953452,-0.5442561368774662,-0.5215837995457542,-0.4388700982272363,-0.0685510689929726,0.07325929517430073,0.024126181220463568,-0.8573535876038957,-1.3634338736453526
2019-10-28 20:33:36,-0.6881777486931141,-0.39440830969097534,-0.5637912234915884,-0.543091652107148,-0.5243529334755451,-0.4455948564698914,0.046089991960699454,-0.1078869501807639,-0.0674633581641505,-0.8621716712109153,-1.3634338736453526
2019-10-28 20:34:36,-0.6881777486931141,-0.3935369996256469,-0.6071227114260815,-0.5436738944923072,-0.5306162240581048,-0.44989886395739936,-0.022694644611503775,-0.2398713813410438,-0.04329519260646548,-0.8669732101634972,-1.3634338736453526
2019-10-28 20:35:36,-0.6917209820804681,-0.3902664845445637,-0.6365062300662854,-0.5401804401813527,-0.537078037110696,-0.4499362851897112,0.13780284072364363,-0.24737015082491431,-0.0006986705306270487,-0.8717581130472617,-1.3634338736453526
2019-10-28 20:36:36,-0.7165236157919519,-0.3934989881967614,-0.6647612517142656,-0.5366869858703982,-0.539271368887103,-0.44800424434011976,0.13780284072364363,-0.08613723280188475,0.018963942629283092,-0.8765262887645536,-1.3634338736453526
2019-10-28 20:37:36,-0.7554991830528556,-0.40140646238206196,-0.6790958681537254,-0.5361047434852391,-0.5383289797159517,-0.45187476123561204,0.023161779769971563,0.03230804217252257,-0.0389673317669062,-0.8812776465361812,-1.3634338736453526
2019-10-28 20:38:36,-0.7448694828907917,-0.4084853829428278,-0.6819389654658476,-0.5366869858703982,-0.5350005047387029,-0.44924071091634377,-0.02269464461151029,0.12243742362651612,0.025972628281921983,-0.8860120959031423,-1.3634338736453526
2019-10-28 20:39:36,-0.7342397827287277,-0.41370053045246963,-0.6442075349923659,-0.5372692282555573,-0.532687364515791,-0.4513315255430613,-0.022694644611503775,0.08408528509768194,-0.021199232765518935,-0.8907295467283439,-1.3634338736453526
2019-10-28 20:40:36,-0.7271533159540178,-0.42210868262642265,-0.6197565071693513,-0.5419271673368299,-0.5295619774750557,-0.4508012806977401,-0.18319212994665116,0.11476620323202595,0.004968764547744674,-0.8954299091983231,-1.3634338736453526
2019-10-28 20:41:36,-0.7023506822425339,-0.4255153322330693,-0.6134458556088851,-0.5454206216477845,-0.529496332893914,-0.45516852320559237,-0.13733570556518884,-0.0008091438853932778,-0.04392651511559761,-0.9001130938249537,-1.3634338736453526
2019-10-28 20:42:36,-0.684634515305759,-0.4246904645855649,-0.6119451491109388,-0.5454206216477845,-0.5277705874345846,-0.45286876728156794,0.00023356757923063392,0.06189768120861912,0.022635117275436694,-0.9047790114471527,-1.3634338736453526
2019-10-28 20:43:36,-0.6810912819184021,-0.4247962765656032,-0.5997069224321229,-0.5489140759587389,-0.5264359464971731,-0.4533128067773469,-0.13733570556518232,0.047124529063703215,-0.004758244813257789,-0.9094275732325717,-1.3634338736453526
2019-10-28 20:44:36,-0.6350292478827885,-0.42361967319293853,-0.5912103329103092,-0.550078560729057,-0.5228853658859167,-0.44955431631970877,-0.04562285680223819,0.13082699761391575,0.03719875528654973,-0.9140586906792963,-1.3634338736453526
2019-10-28 20:45:36,-0.6421157146574984,-0.42160097081602566,-0.5648825087261067,-0.5483318335735798,-0.5179981515716482,-0.450813296957667,0.06901820415143387,0.18131552932354505,-0.01289441182759364,-0.9186722756175261,-1.3634338736453526
2019-10-28 20:46:36,-0.7023506822425309,-0.41994952477236824,-0.5669183562004202,-0.5471673488032616,-0.5144341849917689,-0.44977770121984995,0.04608999196070597,0.13133262447321478,0.010014060519910906,-0.923268240211255,-1.3634338736453526
2019-10-28 20:47:36,-0.7484127162781447,-0.4133312799197127,-0.5356224212588089,-0.5512430454993752,-0.5123442606393255,-0.45089205602219984,-0.16026391775592325,0.07565377425904281,-0.011450503927753493,-0.92784649695994,-1.3634338736453526
2019-10-28 20:48:36,-0.8121909172505342,-0.4078627987686476,-0.5236392337390313,-0.5535720150400114,-0.5091495299707929,-0.4485351498607286,-0.091479281183707,0.11738551317686455,0.023205690845367458,-0.9324069587001734,-1.3634338736453526
2019-10-28 20:49:36,-0.9078582187091164,-0.4070626683457369,-0.5687934010785384,-0.557065469350966,-0.5007084204451987,-0.4478837970299536,-0.13733570556518884,0.31555645910509383,0.006177876157678434,-0.9369495386073381,-1.3634338736453526
2019-10-28 20:50:36,-0.9326608524205993,-0.40540632328931425,-0.6255924487577073,-0.5593944388916022,-0.4953645092742925,-0.4508640594506205,-0.091479281183707,0.19856629419358737,-0.030079255416913406,-0.9414741501972588,-1.3634338736453526
